scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,selective_global_budget_bytes,selective_global_admitted_bytes,selective_global_candidate_bytes,selective_global_admitted_links,selective_global_candidate_links,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,edgecooper_pmax_density_cap_rho,local_preserving_output,local_preserving_extra_calls,local_preserving_extra_point_counts_json,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000104,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,11,11;1;9,1;9,"{""1"": 1, ""9"": 2}","{""1"": 3361, ""9"": 6821, ""11"": 13863}",162912,9.060734149054506,10,40.0,60.0,,,,,,,1,1,"{""11"": 13863}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;9,25,55,
2026_07_29_02_32_08,000104,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,12,12,,{},"{""12"": 14167}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,24,
2026_07_29_02_32_08,000104,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,13,13,,{},"{""13"": 13509}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,10,24,
2026_07_29_02_32_08,000104,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,14,14,,{},"{""14"": 13699}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,4,8,
2026_07_29_02_32_08,000104,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,15,15,,{},"{""15"": 13579}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,25,
2026_07_29_02_32_08,000104,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,16,16;5;17,5;17,"{""5"": 3, ""17"": 1}","{""5"": 9842, ""16"": 14100, ""17"": 4029}",221936,12.34349276974416,10,40.0,60.0,,,,,,,1,1,"{""16"": 14100}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;17,19,47,
2026_07_29_02_32_08,000104,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,17,17,,{},"{""17"": 14180}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,21,27,
2026_07_29_02_32_08,000104,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,18,18,,{},"{""18"": 13996}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,12,14,
2026_07_29_02_32_08,000104,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,19,19;13;20,13;20,"{""13"": 1, ""20"": 1}","{""13"": 3630, ""19"": 13695, ""20"": 2699}",101264,5.632035595105672,10,40.0,60.0,,,,,,,1,1,"{""19"": 13695}",,2,ns3,899,0.5,10,12,28,,,[],[],,13;20,18,44,
2026_07_29_02_32_08,000104,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078720,11385856,10,10,20,20,,{},"{""20"": 13895}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,38,
2026_07_29_02_32_08,000106,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,1,1,,{},"{""1"": 13961}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,39,
2026_07_29_02_32_08,000106,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,2,2;15,15,"{""15"": 3}","{""2"": 13835, ""15"": 10024}",160384,8.920133481646273,10,40.0,60.0,,,,,,,1,1,"{""2"": 13835}",,2,ns3,899,0.5,10,12,28,,,[],[],,15,20,44,
2026_07_29_02_32_08,000106,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,3,3;18,18,"{""18"": 4}","{""3"": 14165, ""18"": 10728}",171648,9.546607341490544,10,40.0,60.0,,,,,,,1,1,"{""3"": 14165}",,2,ns3,899,0.5,10,12,28,,,[],[],,18,18,24,
2026_07_29_02_32_08,000106,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,4,4,,{},"{""4"": 13767}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,19,36,
2026_07_29_02_32_08,000106,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,5,5,,{},"{""5"": 13998}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,19,38,
2026_07_29_02_32_08,000106,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,6,6,,{},"{""6"": 13350}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,17,
2026_07_29_02_32_08,000106,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,7,7,,{},"{""7"": 13947}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,24,34,
2026_07_29_02_32_08,000106,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,8,8,,{},"{""8"": 13737}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,24,39,
2026_07_29_02_32_08,000106,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,9,9,,{},"{""9"": 13808}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,19,37,
2026_07_29_02_32_08,000106,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,10,10,,{},"{""10"": 13984}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,38,
2026_07_29_02_32_08,000106,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,11,11;1;9,1;9,"{""1"": 1, ""9"": 3}","{""1"": 3361, ""9"": 6828, ""11"": 13864}",163024,9.066963292547275,10,40.0,60.0,,,,,,,1,1,"{""11"": 13864}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;9,25,55,
2026_07_29_02_32_08,000106,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,12,12;7;8,7;8,"{""7"": 1, ""8"": 3}","{""7"": 3254, ""8"": 10716, ""12"": 14191}",223520,12.43159065628476,10,40.0,60.0,,,,,,,1,1,"{""12"": 14191}",,2,ns3,899,0.5,10,12,28,,,[],[],,7;8,19,46,
2026_07_29_02_32_08,000106,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,13,13,,{},"{""13"": 13477}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,11,23,
2026_07_29_02_32_08,000106,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,14,14,,{},"{""14"": 13689}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,4,8,
2026_07_29_02_32_08,000106,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,15,15,,{},"{""15"": 13589}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,25,
2026_07_29_02_32_08,000106,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,16,16;5;17,5;17,"{""5"": 3, ""17"": 2}","{""5"": 10072, ""16"": 14127, ""17"": 6062}",258144,14.357285873192437,10,40.0,60.0,,,,,,,1,1,"{""16"": 14127}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;17,20,46,
2026_07_29_02_32_08,000106,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,17,17,,{},"{""17"": 14174}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,19,27,
2026_07_29_02_32_08,000106,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,18,18,,{},"{""18"": 13959}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,12,14,
2026_07_29_02_32_08,000106,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,19,19;13;20,13;20,"{""13"": 1, ""20"": 1}","{""13"": 3681, ""19"": 13699, ""20"": 2699}",102080,5.67741935483871,10,40.0,60.0,,,,,,,1,1,"{""19"": 13699}",,2,ns3,899,0.5,10,12,28,,,[],[],,13;20,18,44,
2026_07_29_02_32_08,000106,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11375200,10,10,20,20,,{},"{""20"": 13893}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,23,38,
2026_07_29_02_32_08,000108,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,1,1,,{},"{""1"": 13963}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,21,41,
2026_07_29_02_32_08,000108,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,2,2;15,15,"{""15"": 3}","{""2"": 13835, ""15"": 9992}",159872,8.891657397107897,10,40.0,60.0,,,,,,,1,1,"{""2"": 13835}",,2,ns3,899,0.5,10,12,28,,,[],[],,15,21,44,
2026_07_29_02_32_08,000108,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,3,3;18,18,"{""18"": 4}","{""3"": 14165, ""18"": 10781}",172496,9.593770856507229,10,40.0,60.0,,,,,,,1,1,"{""3"": 14165}",,2,ns3,899,0.5,10,12,28,,,[],[],,18,18,23,
2026_07_29_02_32_08,000108,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,4,4,,{},"{""4"": 13767}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,19,36,
2026_07_29_02_32_08,000108,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,5,5,,{},"{""5"": 14001}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,40,
2026_07_29_02_32_08,000108,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,6,6,,{},"{""6"": 13375}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,14,18,
2026_07_29_02_32_08,000108,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,7,7;12,12,"{""12"": 2}","{""7"": 13964, ""12"": 6411}",102576,5.705005561735262,10,40.0,60.0,,,,,,,1,1,"{""7"": 13964}",,2,ns3,899,0.5,10,12,28,,,[],[],,12,22,36,
2026_07_29_02_32_08,000108,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,8,8,,{},"{""8"": 13736}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,24,39,
2026_07_29_02_32_08,000108,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,9,9,,{},"{""9"": 13808}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,18,37,
2026_07_29_02_32_08,000108,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,10,10;8,8,"{""8"": 3}","{""8"": 10716, ""10"": 13984}",171456,9.535928809788654,10,40.0,60.0,,,,,,,1,1,"{""10"": 13984}",,2,ns3,899,0.5,10,12,28,,,[],[],,8,25,47,
2026_07_29_02_32_08,000108,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,11,11;1;9,1;9,"{""1"": 2, ""9"": 2}","{""1"": 3375, ""9"": 6821, ""11"": 13866}",163136,9.073192436040046,10,40.0,60.0,,,,,,,1,1,"{""11"": 13866}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;9,25,55,
2026_07_29_02_32_08,000108,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,12,12,,{},"{""12"": 14221}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,23,
2026_07_29_02_32_08,000108,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,13,13,,{},"{""13"": 13485}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,10,23,
2026_07_29_02_32_08,000108,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,14,14,,{},"{""14"": 13688}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,5,8,
2026_07_29_02_32_08,000108,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,15,15,,{},"{""15"": 13579}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,24,
2026_07_29_02_32_08,000108,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,16,16;5;17,5;17,"{""5"": 2, ""17"": 1}","{""5"": 9350, ""16"": 14144, ""17"": 3614}",207424,11.536373748609567,10,40.0,60.0,,,,,,,1,1,"{""16"": 14144}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;17,22,47,
2026_07_29_02_32_08,000108,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,17,17,,{},"{""17"": 14203}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,19,27,
2026_07_29_02_32_08,000108,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,18,18,,{},"{""18"": 13935}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,12,14,
2026_07_29_02_32_08,000108,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,19,19;13;20,13;20,"{""13"": 1, ""20"": 1}","{""13"": 3665, ""19"": 13701, ""20"": 2699}",101824,5.663181312569522,10,40.0,60.0,,,,,,,1,1,"{""19"": 13701}",,2,ns3,899,0.5,10,12,28,,,[],[],,13;20,18,43,
2026_07_29_02_32_08,000108,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078784,11377216,10,10,20,20,,{},"{""20"": 13890}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,38,
2026_07_29_02_32_08,000110,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,1,1,,{},"{""1"": 13963}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,20,41,
2026_07_29_02_32_08,000110,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,2,2;15,15,"{""15"": 2}","{""2"": 13834, ""15"": 9603}",153648,8.545494994438265,10,40.0,60.0,,,,,,,1,1,"{""2"": 13834}",,2,ns3,899,0.5,10,12,28,,,[],[],,15,21,43,
2026_07_29_02_32_08,000110,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,3,3;18,18,"{""18"": 4}","{""3"": 14164, ""18"": 10335}",165360,9.196885428253616,10,40.0,60.0,,,,,,,1,1,"{""3"": 14164}",,2,ns3,899,0.5,10,12,28,,,[],[],,18,17,23,
2026_07_29_02_32_08,000110,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,4,4,,{},"{""4"": 13764}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,18,36,
2026_07_29_02_32_08,000110,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,5,5,,{},"{""5"": 13943}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,21,39,
2026_07_29_02_32_08,000110,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,6,6,,{},"{""6"": 13370}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,17,
2026_07_29_02_32_08,000110,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,7,7;12,12,"{""12"": 2}","{""7"": 13968, ""12"": 6437}",102992,5.728142380422692,10,40.0,60.0,,,,,,,1,1,"{""7"": 13968}",,2,ns3,899,0.5,10,12,28,,,[],[],,12,22,36,
2026_07_29_02_32_08,000110,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,8,8,,{},"{""8"": 13735}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,23,40,
2026_07_29_02_32_08,000110,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,9,9,,{},"{""9"": 13807}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,18,37,
2026_07_29_02_32_08,000110,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,10,10;8,8,"{""8"": 3}","{""8"": 10716, ""10"": 13981}",171456,9.535928809788654,10,40.0,60.0,,,,,,,1,1,"{""10"": 13981}",,2,ns3,899,0.5,10,12,28,,,[],[],,8,25,48,
2026_07_29_02_32_08,000110,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11378352,9,9,11,11;1;9,1;9,"{""1"": 1, ""9"": 1}","{""1"": 3361, ""9"": 4588, ""11"": 13867}",127184,7.073637374860956,10,40.0,60.0,,,,,,,1,1,"{""11"": 13867}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;9,23,55,
