frame_index,timestamp,request_id,source_node,target_node,area_id,upload_type,plan_index,planned_bytes,tx_events,rx_events,drop_events,tx_bytes,rx_bytes,drop_bytes,matched,has_rlc_tx,has_rlc_rx,has_rlc_drop,rlc_complete,rlc_partial,rlc_no_rx
2,000064,50,14,21,6_13,leader_to_rsu,174,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,51,19,21,10_6,leader_to_rsu,175,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,52,20,16,12_10,member_to_leader,176,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
2,000064,53,16,21,12_10,leader_to_rsu,177,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,54,13,21,9_6,leader_to_rsu,178,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,55,12,4,16_6,member_to_leader,179,10000,4,3,0,10089,8152,0,1,1,1,0,0,1,0
2,000064,56,4,21,16_6,leader_to_rsu,180,2000,1,1,0,2083,2083,0,1,1,1,0,1,0,0
2,000064,57,10,9,11_6,member_to_leader,181,10000,3,1,0,7969,10,0,1,1,1,0,0,1,0
2,000064,58,9,21,11_6,leader_to_rsu,182,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,59,1,8,14_2,member_to_leader,183,10000,3,0,0,7969,0,0,1,1,0,0,0,0,1
2,000064,60,8,21,14_2,leader_to_rsu,184,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,61,4,12,15_7,member_to_leader,185,10000,3,2,0,7969,4087,0,1,1,1,0,0,1,0
2,000064,62,12,21,15_7,leader_to_rsu,186,2000,1,1,0,2083,2083,0,1,1,1,0,1,0,0
3,000066,1,20,5,12_9,member_to_leader,187,10000,4,2,0,10089,1951,0,1,1,1,0,0,1,0
3,000066,2,5,21,12_9,leader_to_rsu,188,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,3,2,11,13_2,member_to_leader,189,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
3,000066,4,11,21,13_2,leader_to_rsu,190,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,5,2,21,13_0,leader_to_rsu,191,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,6,1,21,14_1,leader_to_rsu,192,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,7,8,21,15_4,leader_to_rsu,193,2000,1,1,0,2083,2083,0,1,1,1,0,1,0,0
3,000066,8,10,9,11_7,member_to_leader,194,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
3,000066,9,9,21,11_7,leader_to_rsu,195,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,10,11,21,13_3,leader_to_rsu,196,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,11,10,21,12_4,leader_to_rsu,197,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,12,16,7,14_11,member_to_leader,198,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
3,000066,13,7,21,14_11,leader_to_rsu,199,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
