timestamp,area_id,source_id,target_id,upload_type,bytes,original_bytes,byte_source,raw_point_count,slice_point_count,slice_ratio,sc_start,sc_num,schedule_status,schedule_reason
000072,18_7,4,12,member_to_leader,240,10000,raw_lidar_slice,5154,15,0.002910,,,capacity_gated,single_slot_capacity
000072,18_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,13_9,7,20,member_to_leader,1792,10000,raw_lidar_slice,5166,112,0.021680,,,capacity_gated,single_slot_capacity
000072,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,13_2,2,11,member_to_leader,2672,10000,raw_lidar_slice,5070,167,0.032939,,,capacity_gated,single_slot_capacity
000074,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,14_3,1,8,member_to_leader,2816,10000,raw_lidar_slice,5124,176,0.034348,,,capacity_gated,single_slot_capacity
000074,14_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,17_5,4,12,member_to_leader,976,10000,raw_lidar_slice,5164,61,0.011813,,,capacity_gated,single_slot_capacity
000074,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,15_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,12_11,20,16,member_to_leader,2512,10000,raw_lidar_slice,5179,157,0.030315,,,capacity_gated,single_slot_capacity
000074,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,13_9,7,20,member_to_leader,1744,10000,raw_lidar_slice,5172,109,0.021075,,,capacity_gated,single_slot_capacity
000074,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,14_11,7,16,member_to_leader,1968,10000,raw_lidar_slice,5172,123,0.023782,,,capacity_gated,single_slot_capacity
000074,14_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,16_4,12,4,member_to_leader,1744,10000,raw_lidar_slice,5227,109,0.020853,,,capacity_gated,single_slot_capacity
000074,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000074,16_8,4,12,member_to_leader,2320,10000,raw_lidar_slice,5164,145,0.028079,,,capacity_gated,single_slot_capacity
000074,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,13_2,2,11,member_to_leader,2784,10000,raw_lidar_slice,5077,174,0.034272,,,capacity_gated,single_slot_capacity
000076,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,14_3,1,8,member_to_leader,2816,10000,raw_lidar_slice,5124,176,0.034348,,,capacity_gated,single_slot_capacity
000076,14_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,17_5,4,12,member_to_leader,960,10000,raw_lidar_slice,5154,60,0.011641,,,capacity_gated,single_slot_capacity
000076,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,15_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,12_11,20,16,member_to_leader,2512,10000,raw_lidar_slice,5179,157,0.030315,,,capacity_gated,single_slot_capacity
000076,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,16_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5126,187,0.036481,,,capacity_gated,single_slot_capacity
000076,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,15_8,4,7,member_to_leader,2080,10000,raw_lidar_slice,5154,130,0.025223,,,capacity_gated,single_slot_capacity
000076,15_8,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,16_4,12,4,member_to_leader,1776,10000,raw_lidar_slice,5236,111,0.021199,,,capacity_gated,single_slot_capacity
000076,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,14_11,7,16,member_to_leader,1744,10000,raw_lidar_slice,5162,109,0.021116,,,capacity_gated,single_slot_capacity
000076,14_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000076,13_9,7,20,member_to_leader,1680,10000,raw_lidar_slice,5162,105,0.020341,,,capacity_gated,single_slot_capacity
000076,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,13_2,2,11,member_to_leader,2880,10000,raw_lidar_slice,5062,180,0.035559,,,capacity_gated,single_slot_capacity
000078,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5125,101,0.019707,,,capacity_gated,single_slot_capacity
000078,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,17_5,4,12,member_to_leader,944,10000,raw_lidar_slice,5147,59,0.011463,,,capacity_gated,single_slot_capacity
000078,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5124,95,0.018540,,,capacity_gated,single_slot_capacity
000078,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,16_7,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,12_11,20,16,member_to_leader,2480,10000,raw_lidar_slice,5180,155,0.029923,,,capacity_gated,single_slot_capacity
000078,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,13_9,7,20,member_to_leader,1504,10000,raw_lidar_slice,5171,94,0.018178,,,capacity_gated,single_slot_capacity
000078,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,16_8,4,12,member_to_leader,2144,10000,raw_lidar_slice,5147,134,0.026035,,,capacity_gated,single_slot_capacity
000078,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,14_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5125,187,0.036488,,,capacity_gated,single_slot_capacity
000078,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,15_8,4,7,member_to_leader,2000,10000,raw_lidar_slice,5147,125,0.024286,,,capacity_gated,single_slot_capacity
000078,15_8,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000078,16_4,12,4,member_to_leader,1616,10000,raw_lidar_slice,5234,101,0.019297,,,capacity_gated,single_slot_capacity
000078,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5125,101,0.019707,,,capacity_gated,single_slot_capacity
000080,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,17_5,4,12,member_to_leader,992,10000,raw_lidar_slice,5143,62,0.012055,,,capacity_gated,single_slot_capacity
000080,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5122,95,0.018547,,,capacity_gated,single_slot_capacity
000080,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,11_5,9,10,member_to_leader,3024,10000,raw_lidar_slice,5100,189,0.037059,,,capacity_gated,single_slot_capacity
000080,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,16_7,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,12_11,20,16,member_to_leader,2496,10000,raw_lidar_slice,5181,156,0.030110,,,capacity_gated,single_slot_capacity
000080,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,14_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,16_8,4,12,member_to_leader,2128,10000,raw_lidar_slice,5143,133,0.025860,,,capacity_gated,single_slot_capacity
000080,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5125,187,0.036488,,,capacity_gated,single_slot_capacity
000080,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,15_8,4,7,member_to_leader,2000,10000,raw_lidar_slice,5143,125,0.024305,,,capacity_gated,single_slot_capacity
000080,15_8,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,16_4,12,4,member_to_leader,1712,10000,raw_lidar_slice,5236,107,0.020435,,,capacity_gated,single_slot_capacity
000080,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000080,14_11,7,20,member_to_leader,1616,10000,raw_lidar_slice,5176,101,0.019513,,,capacity_gated,single_slot_capacity
000080,14_11,16,20,member_to_leader,848,10000,raw_lidar_slice,5261,53,0.010074,,,capacity_gated,single_slot_capacity
000080,14_11,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
