timestamp,area_id,source_id,target_id,upload_type,bytes,original_bytes,byte_source,raw_point_count,slice_point_count,slice_ratio,sc_start,sc_num,slot_index,stage,schedule_status,schedule_reason,scheduled_delay_ms
000076,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,9,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,11_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,14_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,14_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000076,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000076,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000076,15_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000076,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000076,15_8,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000076,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000076,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000076,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000076,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000076,16_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000076,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000078,12_9,20,5,member_to_leader,13248,10000,raw_lidar_slice,5180,828,0.159846,0,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,16_7,12,4,member_to_leader,13008,10000,raw_lidar_slice,5234,813,0.155331,1,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,11_6,10,9,member_to_leader,9504,10000,raw_lidar_slice,5102,594,0.116425,2,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,11_8,9,19,member_to_leader,6320,10000,raw_lidar_slice,5099,395,0.077466,3,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,14_0,1,2,member_to_leader,3808,10000,raw_lidar_slice,5124,238,0.046448,4,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5125,187,0.036488,5,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,13_2,2,11,member_to_leader,2880,10000,raw_lidar_slice,5062,180,0.035559,6,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,16_8,4,12,member_to_leader,2144,10000,raw_lidar_slice,5147,134,0.026035,7,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,13_9,7,20,member_to_leader,1504,10000,raw_lidar_slice,5171,94,0.018178,8,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000078,11_7,10,9,member_to_leader,3632,10000,raw_lidar_slice,5102,227,0.044492,0,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000078,11_5,9,10,member_to_leader,3056,10000,raw_lidar_slice,5099,191,0.037458,1,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000078,12_11,20,16,member_to_leader,2480,10000,raw_lidar_slice,5180,155,0.029923,2,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000078,15_8,4,7,member_to_leader,2000,10000,raw_lidar_slice,5147,125,0.024286,3,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000078,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5125,101,0.019707,4,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000078,16_4,12,4,member_to_leader,1616,10000,raw_lidar_slice,5234,101,0.019297,5,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000078,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5124,95,0.018540,6,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000078,17_5,4,12,member_to_leader,944,10000,raw_lidar_slice,5147,59,0.011463,0,1,2,member_to_leader,scheduled,multi_slot_source_unique,30.000000
000078,11_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,11_6,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,9,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000078,11_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,14_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000078,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000078,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000078,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000078,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000078,15_8,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000078,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000078,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000078,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000078,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000078,16_7,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000078,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000080,12_9,20,5,member_to_leader,13248,10000,raw_lidar_slice,5181,828,0.159815,0,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,16_7,12,4,member_to_leader,12576,10000,raw_lidar_slice,5236,786,0.150115,1,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,11_6,10,9,member_to_leader,9760,10000,raw_lidar_slice,5105,610,0.119491,2,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,11_8,9,19,member_to_leader,6320,10000,raw_lidar_slice,5100,395,0.077451,3,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,14_0,1,2,member_to_leader,3968,10000,raw_lidar_slice,5122,248,0.048419,4,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,13_2,2,11,member_to_leader,3152,10000,raw_lidar_slice,5068,197,0.038871,5,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5125,187,0.036488,6,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,16_8,4,12,member_to_leader,2128,10000,raw_lidar_slice,5143,133,0.025860,7,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,14_11,7,20,member_to_leader,1616,10000,raw_lidar_slice,5176,101,0.019513,8,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,14_11,16,20,member_to_leader,848,10000,raw_lidar_slice,5261,53,0.010074,9,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000080,11_7,10,9,member_to_leader,3712,10000,raw_lidar_slice,5105,232,0.045446,0,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000080,11_5,9,10,member_to_leader,3024,10000,raw_lidar_slice,5100,189,0.037059,1,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000080,12_11,20,16,member_to_leader,2496,10000,raw_lidar_slice,5181,156,0.030110,2,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000080,15_8,4,7,member_to_leader,2000,10000,raw_lidar_slice,5143,125,0.024305,3,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000080,16_4,12,4,member_to_leader,1712,10000,raw_lidar_slice,5236,107,0.020435,4,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000080,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5125,101,0.019707,5,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000080,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5122,95,0.018547,6,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000080,17_5,4,12,member_to_leader,992,10000,raw_lidar_slice,5143,62,0.012055,0,1,2,member_to_leader,scheduled,multi_slot_source_unique,30.000000
000080,11_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,11_6,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,14_11,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,9,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000080,11_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,14_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000080,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000080,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000080,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000080,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000080,15_8,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000080,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000080,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000080,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000080,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000080,16_7,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000080,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
