timestamp,sample_seed,agent_count,area_count,group_count,delta_g,total_group_load,greedy_max_load,optimal_max_load,absolute_gap,relative_gap,greedy_loads,optimal_loads,greedy_assignments,optimal_assignments
000068,11,5,3,3,0.075000,3,2,2,0.000000,0.000000,-1:2;11:0;13:1;4:0;9:0,-1:2;11:0;13:1;4:0;9:0,11_10:-1;13_7:-1;9_3:13,11_10:-1;13_7:-1;9_3:13
000068,11,5,3,3,0.100000,3,2,2,0.000000,0.000000,-1:2;11:0;13:1;4:0;9:0,-1:2;11:0;13:1;4:0;9:0,11_10:-1;13_7:-1;9_3:13,11_10:-1;13_7:-1;9_3:13
000068,11,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;11:0;13:1;4:0;9:0,-1:2;11:0;13:1;4:0;9:0,11_10:-1;13_7:-1;9_3:13,11_10:-1;13_7:-1;9_3:13
000068,23,5,3,3,0.050000,3,2,2,0.000000,0.000000,-1:2;13:1;4:0;7:0;9:0,-1:2;13:1;4:0;7:0;9:0,11_0:-1;11_9:-1;9_3:13,11_0:-1;11_9:-1;9_3:13
000068,23,5,3,3,0.075000,3,2,2,0.000000,0.000000,-1:2;13:1;4:0;7:0;9:0,-1:2;13:1;4:0;7:0;9:0,11_0:-1;11_9:-1;9_3:13,11_0:-1;11_9:-1;9_3:13
000068,23,5,3,3,0.100000,3,2,2,0.000000,0.000000,-1:2;13:1;4:0;7:0;9:0,-1:2;13:1;4:0;7:0;9:0,11_0:-1;11_9:-1;9_3:13,11_0:-1;11_9:-1;9_3:13
000068,23,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;13:1;4:0;7:0;9:0,-1:2;13:1;4:0;7:0;9:0,11_0:-1;11_9:-1;9_3:13,11_0:-1;11_9:-1;9_3:13
000068,37,5,3,3,0.050000,4,4,2,2.000000,1.000000,-1:4;11:0;12:0;7:0;9:0,-1:2;11:0;12:0;7:0;9:2,11_10:-1;11_9:-1;9_3:-1,11_10:-1;11_9:-1;9_3:9
000068,37,5,3,3,0.075000,4,4,2,2.000000,1.000000,-1:4;11:0;12:0;7:0;9:0,-1:2;11:0;12:0;7:0;9:2,11_10:-1;11_9:-1;9_3:-1,11_10:-1;11_9:-1;9_3:9
000068,37,5,3,3,0.100000,4,4,2,2.000000,1.000000,-1:4;11:0;12:0;7:0;9:0,-1:2;11:0;12:0;7:0;9:2,11_10:-1;11_9:-1;9_3:-1,11_10:-1;11_9:-1;9_3:9
000068,37,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;11:0;12:0;7:0;9:1,-1:2;11:0;12:0;7:0;9:1,11_10:-1;11_9:-1;9_3:9,11_10:-1;11_9:-1;9_3:9
000070,7,5,3,3,0.050000,4,4,2,2.000000,1.000000,-1:4;11:0;20:0;4:0;7:0,-1:2;11:0;20:2;4:0;7:0,11_0:-1;11_10:-1;9_3:-1,11_0:-1;11_10:-1;9_3:20
000070,7,5,3,3,0.075000,4,4,2,2.000000,1.000000,-1:4;11:0;20:0;4:0;7:0,-1:2;11:0;20:2;4:0;7:0,11_0:-1;11_10:-1;9_3:-1,11_0:-1;11_10:-1;9_3:20
000070,7,5,3,3,0.100000,3,3,3,0.000000,0.000000,-1:3;11:0;20:0;4:0;7:0,-1:3;11:0;20:0;4:0;7:0,11_0:-1;11_10:-1;9_3:-1,11_0:-1;11_10:-1;9_3:-1
000070,7,5,3,3,0.125000,3,3,3,0.000000,0.000000,-1:3;11:0;20:0;4:0;7:0,-1:3;11:0;20:0;4:0;7:0,11_0:-1;11_10:-1;9_3:-1,11_0:-1;11_10:-1;9_3:-1
000070,11,5,3,3,0.050000,3,2,2,0.000000,0.000000,10:0;13:1;20:2;4:0;9:0,10:0;13:1;20:2;4:0;9:0,11_9:20;13_7:20;9_3:13,11_9:20;13_7:20;9_3:13
000070,11,5,3,3,0.075000,3,2,2,0.000000,0.000000,10:0;13:1;20:2;4:0;9:0,10:0;13:1;20:2;4:0;9:0,11_9:20;13_7:20;9_3:13,11_9:20;13_7:20;9_3:13
000070,11,5,3,3,0.100000,3,2,2,0.000000,0.000000,10:0;13:1;20:2;4:0;9:0,10:0;13:1;20:2;4:0;9:0,11_9:20;13_7:20;9_3:13,11_9:20;13_7:20;9_3:13
000070,11,5,3,3,0.125000,3,2,2,0.000000,0.000000,10:0;13:1;20:2;4:0;9:0,10:0;13:1;20:2;4:0;9:0,11_9:20;13_7:20;9_3:13,11_9:20;13_7:20;9_3:13
000070,23,5,3,3,0.050000,4,4,2,2.000000,1.000000,-1:4;10:0;12:0;4:0;9:0,-1:2;10:0;12:0;4:0;9:2,13_5:-1;13_7:-1;9_3:-1,13_5:-1;13_7:-1;9_3:9
000070,23,5,3,3,0.075000,4,4,2,2.000000,1.000000,-1:4;10:0;12:0;4:0;9:0,-1:2;10:0;12:0;4:0;9:2,13_5:-1;13_7:-1;9_3:-1,13_5:-1;13_7:-1;9_3:9
000070,23,5,3,3,0.100000,3,2,2,0.000000,0.000000,-1:2;10:0;12:0;4:0;9:1,-1:2;10:0;12:0;4:0;9:1,13_5:-1;13_7:-1;9_3:9,13_5:-1;13_7:-1;9_3:9
000070,23,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;10:0;12:0;4:0;9:1,-1:2;10:0;12:0;4:0;9:1,13_5:-1;13_7:-1;9_3:9,13_5:-1;13_7:-1;9_3:9
000070,37,5,3,3,0.050000,6,3,3,0.000000,0.000000,10:3;20:1;4:0;7:0;9:2,10:3;20:1;4:0;7:0;9:2,11_0:10;11_9:20;9_3:9,11_0:10;11_9:20;9_3:9
000070,37,5,3,3,0.075000,5,3,3,0.000000,0.000000,10:3;20:1;4:0;7:0;9:1,10:3;20:1;4:0;7:0;9:1,11_0:10;11_9:20;9_3:9,11_0:10;11_9:20;9_3:9
000070,37,5,3,3,0.100000,4,2,2,0.000000,0.000000,10:2;20:1;4:0;7:0;9:1,10:2;20:1;4:0;7:0;9:1,11_0:10;11_9:20;9_3:9,11_0:10;11_9:20;9_3:9
000070,37,5,3,3,0.125000,4,2,2,0.000000,0.000000,10:2;20:1;4:0;7:0;9:1,10:2;20:1;4:0;7:0;9:1,11_0:10;11_9:20;9_3:9,11_0:10;11_9:20;9_3:9
000072,7,5,3,3,0.050000,3,2,2,0.000000,0.000000,-1:2;11:0;16:0;20:1;4:0,-1:2;11:0;16:0;20:1;4:0,11_10:20;11_9:-1;13_5:-1,11_10:20;11_9:-1;13_5:-1
000072,7,5,3,3,0.075000,3,2,2,0.000000,0.000000,-1:2;11:0;16:0;20:1;4:0,-1:2;11:0;16:0;20:1;4:0,11_10:20;11_9:-1;13_5:-1,11_10:20;11_9:-1;13_5:-1
000072,7,5,3,3,0.100000,3,2,2,0.000000,0.000000,-1:2;11:0;16:0;20:1;4:0,-1:2;11:0;16:0;20:1;4:0,11_10:20;11_9:-1;13_5:-1,11_10:20;11_9:-1;13_5:-1
000072,7,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;11:0;16:0;20:1;4:0,-1:2;11:0;16:0;20:1;4:0,11_10:20;11_9:-1;13_5:-1,11_10:20;11_9:-1;13_5:-1
000072,11,5,3,3,0.050000,3,2,2,0.000000,0.000000,-1:2;10:0;20:1;4:0;9:0,-1:2;10:0;20:1;4:0;9:0,11_0:-1;11_10:20;11_9:-1,11_0:-1;11_10:20;11_9:-1
000072,11,5,3,3,0.075000,3,2,2,0.000000,0.000000,-1:2;10:0;20:1;4:0;9:0,-1:2;10:0;20:1;4:0;9:0,11_0:-1;11_10:20;11_9:-1,11_0:-1;11_10:20;11_9:-1
000072,11,5,3,3,0.100000,3,2,2,0.000000,0.000000,-1:2;10:0;20:1;4:0;9:0,-1:2;10:0;20:1;4:0;9:0,11_0:-1;11_10:20;11_9:-1,11_0:-1;11_10:20;11_9:-1
000072,11,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;10:0;20:1;4:0;9:0,-1:2;10:0;20:1;4:0;9:0,11_0:-1;11_10:20;11_9:-1,11_0:-1;11_10:20;11_9:-1
000072,23,5,3,3,0.050000,3,2,2,0.000000,0.000000,-1:2;13:1;16:0;20:0;4:0,-1:2;13:1;16:0;20:0;4:0,11_9:-1;13_7:-1;9_3:13,11_9:-1;13_7:-1;9_3:13
000072,23,5,3,3,0.075000,3,2,2,0.000000,0.000000,-1:2;13:1;16:0;20:0;4:0,-1:2;13:1;16:0;20:0;4:0,11_9:-1;13_7:-1;9_3:13,11_9:-1;13_7:-1;9_3:13
000072,23,5,3,3,0.100000,3,2,2,0.000000,0.000000,-1:2;13:1;16:0;20:0;4:0,-1:2;13:1;16:0;20:0;4:0,11_9:-1;13_7:-1;9_3:13,11_9:-1;13_7:-1;9_3:13
000072,23,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;13:1;16:0;20:0;4:0,-1:2;13:1;16:0;20:0;4:0,11_9:-1;13_7:-1;9_3:13,11_9:-1;13_7:-1;9_3:13
000072,37,5,3,3,0.050000,3,2,2,0.000000,0.000000,-1:2;10:0;12:0;13:1;9:0,-1:2;10:0;12:0;13:1;9:0,11_0:-1;13_5:-1;9_3:13,11_0:-1;13_5:-1;9_3:13
000072,37,5,3,3,0.075000,3,2,2,0.000000,0.000000,-1:2;10:0;12:0;13:1;9:0,-1:2;10:0;12:0;13:1;9:0,11_0:-1;13_5:-1;9_3:13,11_0:-1;13_5:-1;9_3:13
000072,37,5,3,3,0.100000,3,2,2,0.000000,0.000000,-1:2;10:0;12:0;13:1;9:0,-1:2;10:0;12:0;13:1;9:0,11_0:-1;13_5:-1;9_3:13,11_0:-1;13_5:-1;9_3:13
000072,37,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;10:0;12:0;13:1;9:0,-1:2;10:0;12:0;13:1;9:0,11_0:-1;13_5:-1;9_3:13,11_0:-1;13_5:-1;9_3:13
000074,7,5,3,3,0.050000,3,2,2,0.000000,0.000000,-1:2;12:0;16:1;4:0;7:0,-1:2;12:0;16:1;4:0;7:0,11_0:-1;11_10:16;13_7:-1,11_0:-1;11_10:16;13_7:-1
000074,7,5,3,3,0.075000,3,2,2,0.000000,0.000000,-1:2;12:0;16:1;4:0;7:0,-1:2;12:0;16:1;4:0;7:0,11_0:-1;11_10:16;13_7:-1,11_0:-1;11_10:16;13_7:-1
000074,7,5,3,3,0.100000,3,2,2,0.000000,0.000000,-1:2;12:0;16:1;4:0;7:0,-1:2;12:0;16:1;4:0;7:0,11_0:-1;11_10:16;13_7:-1,11_0:-1;11_10:16;13_7:-1
000074,7,5,3,3,0.125000,3,2,2,0.000000,0.000000,-1:2;12:0;16:1;4:0;7:0,-1:2;12:0;16:1;4:0;7:0,11_0:-1;11_10:16;13_7:-1,11_0:-1;11_10:16;13_7:-1
000074,11,5,3,3,0.050000,7,4,3,1.000000,0.333333,10:4;12:3;13:0;4:0;7:0,10:1;12:0;13:0;4:3;7:3,11_0:10;11_10:12;13_5:10,11_0:4;11_10:7;13_5:10
000074,11,5,3,3,0.075000,6,4,3,1.000000,0.333333,10:4;12:2;13:0;4:0;7:0,10:1;12:0;13:0;4:3;7:2,11_0:10;11_10:12;13_5:10,11_0:4;11_10:7;13_5:10
000074,11,5,3,3,0.100000,5,3,2,1.000000,0.500000,10:3;12:2;13:0;4:0;7:0,10:1;12:0;13:0;4:2;7:2,11_0:10;11_10:12;13_5:10,11_0:4;11_10:7;13_5:10
000074,11,5,3,3,0.125000,4,3,2,1.000000,0.500000,10:3;12:0;13:0;4:0;7:1,10:1;12:0;13:0;4:2;7:1,11_0:10;11_10:7;13_5:10,11_0:4;11_10:7;13_5:10
000074,23,5,3,3,0.050000,3,3,3,0.000000,0.000000,-1:3;10:0;12:0;13:0;7:0,-1:3;10:0;12:0;13:0;7:0,11_10:-1;11_9:-1;13_7:-1,11_10:-1;11_9:-1;13_7:-1
000074,23,5,3,3,0.075000,3,3,3,0.000000,0.000000,-1:3;10:0;12:0;13:0;7:0,-1:3;10:0;12:0;13:0;7:0,11_10:-1;11_9:-1;13_7:-1,11_10:-1;11_9:-1;13_7:-1
000074,23,5,3,3,0.100000,3,3,3,0.000000,0.000000,-1:3;10:0;12:0;13:0;7:0,-1:3;10:0;12:0;13:0;7:0,11_10:-1;11_9:-1;13_7:-1,11_10:-1;11_9:-1;13_7:-1
000074,23,5,3,3,0.125000,3,3,3,0.000000,0.000000,-1:3;10:0;12:0;13:0;7:0,-1:3;10:0;12:0;13:0;7:0,11_10:-1;11_9:-1;13_7:-1,11_10:-1;11_9:-1;13_7:-1
000074,37,5,3,3,0.050000,3,1,1,0.000000,0.000000,-1:1;10:0;12:0;13:1;20:1,-1:1;10:0;12:0;13:1;20:1,11_10:20;13_7:-1;9_3:13,11_10:20;13_7:-1;9_3:13
