scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000068,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;7;16;20,16;20;7,20;7,"{""7"": 41, ""20"": 41}","{""7"": 4846, ""16"": 4887, ""20"": 4879}",155600,7>16:9;20>16:4,,22,29,
2026_07_15_01_26_56,000068,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;17;18,17;3;18,3;18,"{""3"": 41, ""18"": 41}","{""3"": 4881, ""17"": 4976, ""18"": 4960}",157456,3>17:5;18>17:10,,9,16,
2026_07_15_01_26_56,000070,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;4;12,1;12;4,12;4,"{""4"": 41, ""12"": 41}","{""1"": 4925, ""4"": 4803, ""12"": 4835}",154208,4>1:7;12>1:0,,21,37,
2026_07_15_01_26_56,000070,11,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,2;8;9;11,11;2;9,2;9,"{""2"": 41, ""9"": 41}","{""2"": 4839, ""9"": 4846, ""11"": 4909}",154960,2>11:1;9>11:8,,28,45,
2026_07_15_01_26_56,000070,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4919, ""13"": 4795, ""14"": 4970}",158224,10>13:6;14>13:2,,12,31,
2026_07_15_01_26_56,000070,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4540, ""15"": 4740}",72640,6>15:3,,16,16,
2026_07_15_01_26_56,000070,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;7;16;20,16;20;7,20;7,"{""7"": 41, ""20"": 41}","{""7"": 4847, ""16"": 4856, ""20"": 4879}",155616,7>16:9;20>16:4,,21,29,
2026_07_15_01_26_56,000070,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;17;18,17;3;18,3;18,"{""3"": 41, ""18"": 41}","{""3"": 4855, ""17"": 4972, ""18"": 4990}",157520,3>17:5;18>17:10,,10,16,
2026_07_15_01_26_56,000072,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4928, ""2"": 4831, ""11"": 4862}",155088,2>1:0;11>1:6,,27,41,
2026_07_15_01_26_56,000072,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;9;12,4;12;9,12;9,"{""9"": 41, ""12"": 41}","{""4"": 4868, ""9"": 4846, ""12"": 4830}",154816,9>4:9;12>4:1,,21,42,
2026_07_15_01_26_56,000072,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4905, ""13"": 4800, ""14"": 4979}",158144,10>13:7;14>13:2,,11,30,
2026_07_15_01_26_56,000072,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4534, ""15"": 4748}",72544,6>15:3,,17,18,
2026_07_15_01_26_56,000072,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;7;16;20,16;20;7,20;7,"{""7"": 41, ""20"": 41}","{""7"": 4840, ""16"": 4868, ""20"": 4877}",155472,7>16:8;20>16:4,,20,28,
2026_07_15_01_26_56,000072,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;17;18,17;3;18,3;18,"{""3"": 41, ""18"": 41}","{""3"": 4847, ""17"": 4977, ""18"": 4950}",156752,3>17:5;18>17:10,,10,16,
2026_07_15_01_26_56,000074,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4931, ""2"": 4842, ""11"": 4862}",155264,2>1:0;11>1:6,,27,39,
2026_07_15_01_26_56,000074,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 41, ""7"": 41}","{""4"": 4804, ""7"": 4848, ""12"": 4881}",154432,4>12:1;7>12:9,,20,43,
2026_07_15_01_26_56,000074,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4925, ""13"": 4800, ""14"": 4935}",157760,10>13:7;14>13:2,,11,30,
2026_07_15_01_26_56,000074,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4536, ""15"": 4753}",72576,6>15:3,,16,18,
2026_07_15_01_26_56,000074,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;17;18,17;3;18,3;18,"{""3"": 41, ""18"": 41}","{""3"": 4876, ""17"": 4954, ""18"": 4933}",156944,3>17:4;18>17:10,,9,16,
2026_07_15_01_26_56,000074,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;9;16;20,20;16;9,16;9,"{""9"": 41, ""16"": 41}","{""9"": 4846, ""16"": 4841, ""20"": 4907}",154992,9>20:8;16>20:5,,25,32,
2026_07_15_01_26_56,000076,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4934, ""2"": 4841, ""11"": 4861}",155232,2>1:0;11>1:7,,27,41,
2026_07_15_01_26_56,000076,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;9;12,4;12;9,12;9,"{""9"": 41, ""12"": 41}","{""4"": 4853, ""9"": 4847, ""12"": 4848}",155120,9>4:8;12>4:1,,21,42,
2026_07_15_01_26_56,000076,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4917, ""13"": 4773, ""14"": 4935}",157632,10>13:6;14>13:2,,11,29,
2026_07_15_01_26_56,000076,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4557, ""15"": 4754}",72912,6>15:3,,17,18,
2026_07_15_01_26_56,000076,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;7;16;20,16;20;7,20;7,"{""7"": 41, ""20"": 41}","{""7"": 4842, ""16"": 4885, ""20"": 4876}",155488,7>16:9;20>16:4,,20,28,
2026_07_15_01_26_56,000076,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;17;18,17;3;18,3;18,"{""3"": 41, ""18"": 41}","{""3"": 4839, ""17"": 5003, ""18"": 4925}",156224,3>17:5;18>17:10,,10,17,
2026_07_15_01_26_56,000078,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4934, ""2"": 4820, ""11"": 4863}",154928,2>1:0;11>1:6,,28,40,
2026_07_15_01_26_56,000078,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;9;12,4;12;9,12;9,"{""9"": 41, ""12"": 41}","{""4"": 4858, ""9"": 4845, ""12"": 4844}",155024,9>4:9;12>4:1,,20,44,
2026_07_15_01_26_56,000078,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4914, ""13"": 4778, ""14"": 4919}",157328,10>13:7;14>13:2,,12,30,
