scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000070,11,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,2;8;9;11,11;8;9;2,8;9;2,"{""2"": 37, ""8"": 38, ""9"": 38}","{""2"": 4799, ""8"": 4794, ""9"": 4835, ""11"": 4909}",230848,12.839154616240267,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,8;9;2,34,55,
2026_07_15_01_26_56,000070,13,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,10;13;14;19,13;10;19;14,10;19;14,"{""10"": 38, ""14"": 38, ""19"": 38}","{""10"": 4896, ""13"": 4795, ""14"": 4919, ""19"": 4774}",233424,12.98242491657397,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,10;19;14,10,33,
2026_07_15_01_26_56,000070,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 38}","{""6"": 4515, ""15"": 4740}",72240,4.017797552836485,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,16,16,
2026_07_15_01_26_56,000070,16,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 38, ""7"": 38, ""20"": 38}","{""5"": 4873, ""7"": 4803, ""16"": 4856, ""20"": 4845}",232336,12.921913236929923,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,22,30,
2026_07_15_01_26_56,000070,17,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 37, ""18"": 38}","{""3"": 4808, ""17"": 4972, ""18"": 4965}",156368,8.696774193548386,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,18;3,10,16,
2026_07_15_01_26_56,000072,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 38}","{""1"": 4928, ""2"": 4817, ""8"": 4799, ""11"": 4819}",230960,12.845383759733037,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,32,47,
2026_07_15_01_26_56,000072,4,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,4;9;12,4;9;12,9;12,"{""9"": 40, ""12"": 38}","{""4"": 4868, ""9"": 4845, ""12"": 4807}",154432,8.589098998887653,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,9;12,23,42,
2026_07_15_01_26_56,000072,13,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,10;13;14;19,13;10;19;14,10;19;14,"{""10"": 39, ""14"": 38, ""19"": 38}","{""10"": 4886, ""13"": 4800, ""14"": 4947, ""19"": 4772}",233680,12.996662958843158,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,10;19;14,10,32,
2026_07_15_01_26_56,000072,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 38}","{""6"": 4507, ""15"": 4748}",72112,4.010678531701891,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,17,18,
2026_07_15_01_26_56,000072,16,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 38, ""20"": 38}","{""5"": 4877, ""7"": 4756, ""16"": 4868, ""20"": 4845}",231648,12.88364849833148,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,22,29,
