scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000066,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 57}","{""6"": 4507, ""15"": 4740}",72112,4.010678531701891,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,14,17,
2026_07_15_01_26_56,000066,16,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,5;16;20,16;5;20,5;20,"{""5"": 49, ""20"": 48}","{""5"": 4532, ""16"": 4854, ""20"": 3146}",122848,6.832480533926585,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,5;20,17,29,
2026_07_15_01_26_56,000066,17,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,3;14;17;18,17;18;14;3,18;14;3,"{""3"": 39, ""14"": 39, ""18"": 39}","{""3"": 2271, ""14"": 3377, ""17"": 4984, ""18"": 4667}",165040,9.17908787541713,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,18;14;3,7,16,
2026_07_15_01_26_56,000066,19,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,9;10;13;19,19;10;13;9,10;13;9,"{""9"": 39, ""10"": 39, ""13"": 39}","{""9"": 1766, ""10"": 2726, ""13"": 2561, ""19"": 4818}",112848,6.276307007786429,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,10;13;9,8,37,
2026_07_15_01_26_56,000068,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,1;2;8;11,1;8;11;2,8;11;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4924, ""2"": 1633, ""8"": 4018, ""11"": 2719}",133920,7.448275862068965,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,8;11;2,23,46,
2026_07_15_01_26_56,000068,4,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,4;9;12,4;9;12,9;12,"{""9"": 50, ""12"": 53}","{""4"": 4848, ""9"": 4856, ""12"": 2293}",114384,6.361735261401557,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,9;12,21,43,
2026_07_15_01_26_56,000068,13,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4266, ""13"": 4795, ""14"": 3449, ""19"": 829}",136704,7.603114571746385,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,10;14;19,11,33,
2026_07_15_01_26_56,000068,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 59}","{""6"": 4514, ""15"": 4743}",72224,4.016907675194661,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,15,16,
2026_07_15_01_26_56,000068,16,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,5;7;16;20,16;7;20;5,7;20;5,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 817, ""7"": 4390, ""16"": 4887, ""20"": 2991}",131168,7.2952169076751945,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,7;20;5,21,31,
2026_07_15_01_26_56,000068,17,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3233, ""17"": 4976, ""18"": 4990}",131568,7.317463848720801,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,18;3,6,16,
