scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000088,13,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,10;13;14;19,13;10,10,"{""10"": 50}","{""10"": 4826, ""13"": 4764}",77216,,10,9,30,
2026_07_15_01_26_56,000088,15,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4493, ""15"": 4772}",71888,,6,12,19,
2026_07_15_01_26_56,000088,17,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,3;16;17;18,17;16,16,"{""16"": 54}","{""16"": 4894, ""17"": 4985}",78304,,16,10,21,
2026_07_15_01_26_56,000088,20,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,5;9;20,20;9,9,"{""9"": 49}","{""9"": 4808, ""20"": 4903}",76928,,9,10,28,
2026_07_15_01_26_56,000090,1,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,1;2;8;11,1;8,8,"{""8"": 50}","{""1"": 4930, ""8"": 4407}",70512,,8,10,30,
2026_07_15_01_26_56,000090,12,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,4;7;12,12;7,7,"{""7"": 58}","{""7"": 4903, ""12"": 4954}",78448,,7,13,30,
2026_07_15_01_26_56,000090,13,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,10;13;14;19,13;10,10,"{""10"": 52}","{""10"": 4827, ""13"": 4769}",77232,,10,9,31,
2026_07_15_01_26_56,000090,15,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4471, ""15"": 4768}",71536,,6,13,19,
2026_07_15_01_26_56,000090,17,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,3;16;17;18,17;16,16,"{""16"": 56}","{""16"": 4893, ""17"": 5007}",78288,,16,10,22,
2026_07_15_01_26_56,000090,20,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,5;9;20,20;9,9,"{""9"": 49}","{""9"": 4807, ""20"": 4905}",76912,,9,9,28,
2026_07_15_01_26_56,000092,1,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,1;2;8;11,1;8,8,"{""8"": 50}","{""1"": 4928, ""8"": 4407}",70512,,8,10,30,
2026_07_15_01_26_56,000092,12,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,4;7;12,12;7,7,"{""7"": 58}","{""7"": 4900, ""12"": 4963}",78400,,7,12,28,
2026_07_15_01_26_56,000092,13,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,10;13;14;19,13;10,10,"{""10"": 51}","{""10"": 4769, ""13"": 4781}",76304,,10,9,31,
2026_07_15_01_26_56,000092,15,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4649, ""15"": 4770}",74384,,6,14,19,
2026_07_15_01_26_56,000092,17,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,3;16;17;18,17;16,16,"{""16"": 58}","{""16"": 4903, ""17"": 5000}",78448,,16,8,21,
