scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000086,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4807, ""13"": 4773, ""14"": 4921, ""19"": 1560}",180608,,10;14;19,13,33,
2026_07_15_01_26_56,000086,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 55}","{""6"": 4529, ""15"": 4762}",72464,,6,16,19,
2026_07_15_01_26_56,000086,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;3;18,16;3;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 4040, ""16"": 4850, ""17"": 4971, ""18"": 4925}",221040,,16;3;18,13,26,
2026_07_15_01_26_56,000086,20,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 46, ""9"": 49}","{""5"": 1439, ""9"": 4806, ""20"": 4905}",99920,,9;5,20,30,
2026_07_15_01_26_56,000088,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4930, ""2"": 4357, ""8"": 4387, ""11"": 4545}",212624,,11;8;2,29,46,
2026_07_15_01_26_56,000088,12,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 54, ""7"": 59}","{""4"": 3286, ""7"": 4896, ""12"": 4937}",130912,,7;4,25,43,
2026_07_15_01_26_56,000088,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4804, ""13"": 4764, ""14"": 4890, ""19"": 1558}",180032,,10;14;19,14,31,
2026_07_15_01_26_56,000088,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4493, ""15"": 4772}",71888,,6,15,19,
2026_07_15_01_26_56,000088,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;3;18,16;3;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 4058, ""16"": 4856, ""17"": 4985, ""18"": 4892}",220896,,16;3;18,15,26,
2026_07_15_01_26_56,000088,20,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 48, ""9"": 49}","{""5"": 1470, ""9"": 4808, ""20"": 4903}",100448,,9;5,22,31,
2026_07_15_01_26_56,000090,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4930, ""2"": 4348, ""8"": 4389, ""11"": 4547}",212544,,11;8;2,30,44,
2026_07_15_01_26_56,000090,12,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 55, ""7"": 59}","{""4"": 3954, ""7"": 4904, ""12"": 4954}",141728,,7;4,21,42,
2026_07_15_01_26_56,000090,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4803, ""13"": 4769, ""14"": 4857, ""19"": 1558}",179488,,10;14;19,14,32,
2026_07_15_01_26_56,000090,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4471, ""15"": 4768}",71536,,6,15,19,
2026_07_15_01_26_56,000090,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;3;18,16;3;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 4099, ""16"": 4852, ""17"": 5007, ""18"": 4881}",221312,,16;3;18,14,26,
2026_07_15_01_26_56,000090,20,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 47, ""9"": 49}","{""5"": 1458, ""9"": 4807, ""20"": 4905}",100240,,9;5,23,31,
2026_07_15_01_26_56,000092,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 4331, ""8"": 4388, ""11"": 4548}",212272,,11;8;2,31,43,
2026_07_15_01_26_56,000092,12,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 59}","{""4"": 3954, ""7"": 4901, ""12"": 4963}",141680,,7;4,24,42,
