scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000084,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4815, ""13"": 4788, ""14"": 4934}",155984,,14;10,10,31,
2026_07_15_01_26_56,000084,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 57}","{""6"": 4531, ""15"": 4766}",72496,,6,11,18,
2026_07_15_01_26_56,000084,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16,18;16,"{""16"": 43, ""18"": 44}","{""16"": 4863, ""17"": 4976, ""18"": 4925}",156608,,18;16,8,23,
2026_07_15_01_26_56,000084,20,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1452, ""9"": 4800, ""20"": 4904}",100032,,9;5,14,30,
2026_07_15_01_26_56,000086,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4932, ""8"": 4397, ""11"": 4568}",143440,,11;8,19,41,
2026_07_15_01_26_56,000086,12,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 43, ""7"": 44}","{""4"": 3273, ""7"": 4867, ""12"": 4938}",130240,,7;4,15,43,
2026_07_15_01_26_56,000086,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4819, ""13"": 4773, ""14"": 4965}",156544,,14;10,10,31,
2026_07_15_01_26_56,000086,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 55}","{""6"": 4529, ""15"": 4762}",72464,,6,13,19,
2026_07_15_01_26_56,000086,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16,18;16,"{""16"": 43, ""18"": 44}","{""16"": 4862, ""17"": 4971, ""18"": 4947}",156944,,18;16,6,22,
2026_07_15_01_26_56,000086,20,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1436, ""9"": 4801, ""20"": 4905}",99792,,9;5,13,30,
2026_07_15_01_26_56,000088,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4930, ""8"": 4397, ""11"": 4567}",143424,,11;8,20,41,
2026_07_15_01_26_56,000088,12,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 43, ""7"": 44}","{""4"": 3268, ""7"": 4867, ""12"": 4937}",130160,,7;4,16,43,
2026_07_15_01_26_56,000088,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4816, ""13"": 4764, ""14"": 4935}",156016,,14;10,9,30,
2026_07_15_01_26_56,000088,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4493, ""15"": 4772}",71888,,6,12,19,
2026_07_15_01_26_56,000088,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16,18;16,"{""16"": 43, ""18"": 44}","{""16"": 4874, ""17"": 4985, ""18"": 4913}",156592,,18;16,10,22,
2026_07_15_01_26_56,000088,20,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1464, ""9"": 4803, ""20"": 4903}",100272,,9;5,13,31,
2026_07_15_01_26_56,000090,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4930, ""8"": 4399, ""11"": 4567}",143456,,11;8,20,40,
2026_07_15_01_26_56,000090,12,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 43, ""7"": 44}","{""4"": 3933, ""7"": 4869, ""12"": 4954}",140832,,7;4,14,42,
2026_07_15_01_26_56,000090,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4815, ""13"": 4769, ""14"": 4894}",155344,,14;10,9,31,
2026_07_15_01_26_56,000090,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4471, ""15"": 4768}",71536,,6,13,19,
2026_07_15_01_26_56,000090,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16,18;16,"{""16"": 43, ""18"": 44}","{""16"": 4870, ""17"": 5007, ""18"": 4903}",156368,,18;16,10,23,
2026_07_15_01_26_56,000090,20,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1452, ""9"": 4802, ""20"": 4905}",100064,,9;5,13,31,
2026_07_15_01_26_56,000092,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4928, ""8"": 4398, ""11"": 4566}",143424,,11;8,19,39,
2026_07_15_01_26_56,000092,12,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 43, ""7"": 44}","{""4"": 3932, ""7"": 4866, ""12"": 4963}",140768,,7;4,13,42,
2026_07_15_01_26_56,000092,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4761, ""13"": 4781, ""14"": 4904}",154640,,14;10,9,31,
2026_07_15_01_26_56,000092,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4649, ""15"": 4770}",74384,,6,14,19,
2026_07_15_01_26_56,000092,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16,18;16,"{""16"": 43, ""18"": 44}","{""16"": 4877, ""17"": 5000, ""18"": 4913}",156640,,18;16,8,22,
2026_07_15_01_26_56,000092,20,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1463, ""9"": 4802, ""20"": 4905}",100240,,9;5,11,31,
2026_07_15_01_26_56,000094,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4929, ""8"": 4401, ""11"": 4567}",143488,,11;8,18,38,
