scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000072,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,1;6;14;17,1;14;6,14;6,"{""6"": 14, ""14"": 37}","{""1"": 4928, ""6"": 397, ""14"": 4949}",85536,44.040044493882085,10,40.0,100.0,200.0,2500000,583680,583680,1,ns3,899,0.5,10,12,28,,,[],[],6>1:8;14>1:0,,19,28,
2026_07_15_01_26_56,000072,5,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,5;12;15;18,5;12;18,12;18,"{""12"": 37, ""18"": 10}","{""5"": 4908, ""12"": 4800, ""18"": 199}",79984,42.71412680756396,10,40.0,100.0,200.0,2500000,583680,583680,1,ns3,899,0.5,10,12,28,,,[],[],12>5:1;18>5:9,,17,26,
2026_07_15_01_26_56,000072,7,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,2;3;7;19,7;2;3,2;3,"{""2"": 37, ""3"": 26}","{""2"": 4807, ""3"": 2384, ""7"": 4909}",115056,42.77641824249166,10,40.0,100.0,200.0,2500000,583680,583680,1,ns3,899,0.5,10,12,28,,,[],[],2>7:2;3>7:7,,30,44,
2026_07_15_01_26_56,000072,8,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,4;8;13;16,8;16;4,16;4,"{""4"": 37, ""16"": 37}","{""4"": 4554, ""8"": 4842, ""16"": 4809}",149808,42.79421579532814,10,40.0,100.0,200.0,2500000,583680,583680,1,ns3,899,0.5,10,12,28,,,[],[],4>8:6;16>8:3,,34,42,
2026_07_15_01_26_56,000072,10,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,9;10;11;20,10;20;9,20;9,"{""9"": 37, ""20"": 37}","{""9"": 4828, ""10"": 4930, ""20"": 4753}",153296,42.96329254727475,10,40.0,100.0,200.0,2500000,583680,583680,1,ns3,899,0.5,10,12,28,,,[],[],9>10:5;20>10:4,,25,38,
2026_07_15_01_26_56,000074,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,1;6;14;17,1;14;6,14;6,"{""6"": 14, ""14"": 37}","{""1"": 4931, ""6"": 398, ""14"": 4903}",84816,43.63070077864294,10,40.0,100.0,200.0,2500000,583120,583120,1,ns3,899,0.5,10,12,28,,,[],[],6>1:8;14>1:0,,20,28,
2026_07_15_01_26_56,000074,4,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,4;8;16;19,4;16;8,16;8,"{""8"": 37, ""16"": 37}","{""4"": 4850, ""8"": 4643, ""16"": 4817}",151360,42.86540600667408,10,40.0,100.0,200.0,2500000,583120,583120,1,ns3,899,0.5,10,12,28,,,[],[],8>4:6;16>4:1,,34,43,
2026_07_15_01_26_56,000074,5,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,5;12;15;18,5;12;18,12;18,"{""12"": 37, ""18"": 10}","{""5"": 4914, ""12"": 4806, ""18"": 156}",79392,42.767519466073416,10,40.0,100.0,200.0,2500000,583120,583120,1,ns3,899,0.5,10,12,28,,,[],[],12>5:2;18>5:9,,15,29,
2026_07_15_01_26_56,000074,7,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,2;3;7;13,7;2;3,2;3,"{""2"": 37, ""3"": 27}","{""2"": 4817, ""3"": 2327, ""7"": 4926}",114304,42.86540600667408,10,40.0,100.0,200.0,2500000,583120,583120,1,ns3,899,0.5,10,12,28,,,[],[],2>7:3;3>7:7,,27,43,
2026_07_15_01_26_56,000074,10,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,9;10;11;20,10;20;9,20;9,"{""9"": 37, ""20"": 37}","{""9"": 4825, ""10"": 4948, ""20"": 4753}",153248,42.93659621802002,10,40.0,100.0,200.0,2500000,583120,583120,1,ns3,899,0.5,10,12,28,,,[],[],9>10:5;20>10:4,,26,38,
