timestamp,area_id,source_id,target_id,upload_type,bytes
000060,12_6,10,RSU,leader_to_rsu,2000
000060,13_10,20,16,member_to_leader,10000
000060,13_10,16,RSU,leader_to_rsu,2000
000060,11_9,20,5,member_to_leader,10000
000060,11_9,5,RSU,leader_to_rsu,2000
000060,10_5,13,RSU,leader_to_rsu,2000
000060,15_1,1,RSU,leader_to_rsu,2000
000060,14_0,1,2,member_to_leader,10000
000060,14_0,2,RSU,leader_to_rsu,2000
000060,12_1,2,11,member_to_leader,10000
000060,12_1,11,RSU,leader_to_rsu,2000
000060,14_8,7,RSU,leader_to_rsu,2000
000060,13_11,20,16,member_to_leader,10000
000060,13_11,16,RSU,leader_to_rsu,2000
000060,12_0,2,RSU,leader_to_rsu,2000
000060,6_12,14,RSU,leader_to_rsu,2000
000060,9_7,13,RSU,leader_to_rsu,2000
000060,12_8,20,RSU,leader_to_rsu,2000
000060,15_10,7,RSU,leader_to_rsu,2000
000060,15_5,4,RSU,leader_to_rsu,2000
000060,15_0,2,1,member_to_leader,10000
000060,15_0,1,RSU,leader_to_rsu,2000
000060,13_8,7,20,member_to_leader,10000
000060,13_8,20,RSU,leader_to_rsu,2000
000060,11_10,16,5,member_to_leader,10000
000060,11_10,5,RSU,leader_to_rsu,2000
000060,10_8,9,19,member_to_leader,10000
000060,10_8,19,RSU,leader_to_rsu,2000
000060,12_12,16,RSU,leader_to_rsu,2000
000060,15_11,7,RSU,leader_to_rsu,2000
000060,11_11,20,16,member_to_leader,10000
000060,11_11,16,RSU,leader_to_rsu,2000
000060,7_12,14,RSU,leader_to_rsu,2000
000060,13_5,8,10,member_to_leader,10000
000060,13_5,10,RSU,leader_to_rsu,2000
000060,17_6,12,RSU,leader_to_rsu,2000
000060,13_6,10,5,member_to_leader,10000
000060,13_6,5,RSU,leader_to_rsu,2000
000060,9_3,13,19,member_to_leader,10000
000060,9_3,19,RSU,leader_to_rsu,2000
000060,13_7,5,20,member_to_leader,10000
000060,13_7,20,RSU,leader_to_rsu,2000
000060,17_8,12,RSU,leader_to_rsu,2000
000060,11_0,2,11,member_to_leader,10000
000060,11_0,11,RSU,leader_to_rsu,2000
000060,10_4,13,RSU,leader_to_rsu,2000
000060,9_4,13,RSU,leader_to_rsu,2000
000060,8_8,13,19,member_to_leader,10000
000060,8_8,19,RSU,leader_to_rsu,2000
000060,5_12,14,RSU,leader_to_rsu,2000
000060,17_4,12,4,member_to_leader,10000
000060,17_4,4,RSU,leader_to_rsu,2000
000060,11_12,16,3,member_to_leader,10000
000060,11_12,3,RSU,leader_to_rsu,2000
000060,14_6,4,12,member_to_leader,10000
000060,14_6,12,RSU,leader_to_rsu,2000
000060,13_12,20,16,member_to_leader,10000
000060,13_12,16,RSU,leader_to_rsu,2000
000060,7_11,14,RSU,leader_to_rsu,2000
000060,4_12,14,RSU,leader_to_rsu,2000
000060,14_5,4,8,member_to_leader,10000
000060,14_5,8,RSU,leader_to_rsu,2000
000060,10_9,19,13,member_to_leader,10000
000060,10_9,13,RSU,leader_to_rsu,2000
000060,10_3,13,10,member_to_leader,10000
000060,10_3,19,10,member_to_leader,10000
000060,10_3,10,RSU,leader_to_rsu,2000
000060,16_9,12,4,member_to_leader,10000
000060,16_9,4,RSU,leader_to_rsu,2000
000060,5_13,14,RSU,leader_to_rsu,2000
000060,10_1,11,2,member_to_leader,10000
000060,10_1,10,2,member_to_leader,10000
000060,10_1,2,RSU,leader_to_rsu,2000
000060,14_7,4,8,member_to_leader,10000
000060,14_7,8,RSU,leader_to_rsu,2000
000060,16_3,4,8,member_to_leader,10000
000060,16_3,8,RSU,leader_to_rsu,2000
000060,15_12,20,7,member_to_leader,10000
