line_no,frame_index,trace_layer,event,request_id,source_node,target_node,tb_size,subchannel_start,subchannel_num,slot,harq_id,sinr,tbler,reason,raw_event,timestamp,area_id,upload_type,plan_index,pkt_id,matched
1893,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2011,2,PHY,PSSCH_DECODE_OK,26,19,1,400,,,,10,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=26 txRnti=19 sender_l2_id=19 receiver_l2_id=1 harq_id=10 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_5,leader_to_rsu,118,118,1
2013,2,PHY,PSSCH_DECODE_OK,24,14,1,400,,,,10,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=24 txRnti=14 sender_l2_id=14 receiver_l2_id=1 harq_id=10 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,14_1,leader_to_rsu,116,116,1
2015,2,PHY,PSSCH_DECODE_OK,25,2,1,83,,,,10,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=25 txRnti=2 sender_l2_id=2 receiver_l2_id=1 harq_id=10 tb_size=83 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000064,14_10,leader_to_rsu,117,117,1
2017,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,10,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=10 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2109,2,PHY,PSSCH_DECODE_OK,17,3,1,83,,,,11,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=17 txRnti=3 sender_l2_id=3 receiver_l2_id=1 harq_id=11 tb_size=83 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000064,11_7,leader_to_rsu,109,109,1
2111,2,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,11,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=11 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_2,member_to_leader,95,95,1
2113,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,11,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=11 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2198,2,PHY,PSSCH_DECODE_OK,26,19,1,83,,,,12,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=26 txRnti=19 sender_l2_id=19 receiver_l2_id=1 harq_id=12 tb_size=83 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000064,11_5,leader_to_rsu,118,118,1
2200,2,PHY,PSSCH_DECODE_OK,24,14,1,83,,,,12,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=24 txRnti=14 sender_l2_id=14 receiver_l2_id=1 harq_id=12 tb_size=83 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000064,14_1,leader_to_rsu,116,116,1
2202,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,12,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=12 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2273,2,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_2,member_to_leader,95,95,1
2275,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2277,2,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,12_9,member_to_leader,93,93,1
2348,2,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,14,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=14 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_2,member_to_leader,95,95,1
2350,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,14,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=14 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2352,2,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,14,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=14 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,12_9,member_to_leader,93,93,1
2423,2,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,15,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=15 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_2,member_to_leader,95,95,1
2425,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,15,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=15 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2427,2,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,15,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=15 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,12_9,member_to_leader,93,93,1
2498,2,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,0,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=0 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_2,member_to_leader,95,95,1
2500,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,0,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=0 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2502,2,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,0,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=0 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,12_9,member_to_leader,93,93,1
2573,2,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,1,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=1 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_2,member_to_leader,95,95,1
2575,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,1,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=1 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2577,2,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,1,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=1 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,12_9,member_to_leader,93,93,1
2648,2,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,2,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=2 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_2,member_to_leader,95,95,1
2650,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,2,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=2 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
2652,2,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,2,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=2 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,12_9,member_to_leader,93,93,1
2764,0,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,3,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=3 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,11_8,member_to_leader,3,3,1
