line_no,frame_index,trace_layer,event,request_id,source_node,target_node,tb_size,subchannel_start,subchannel_num,slot,harq_id,sinr,tbler,reason,raw_event,timestamp,area_id,upload_type,plan_index,pkt_id,matched
3737,1,PHY,PSSCH_DECODE_OK,99,21,12,6,,,,9,625693,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=99 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=9 tb_size=6 tbler=0 sinr=625693 sinrMin=594339 reason=,000062,11_8,member_to_leader,99,99,1
3761,1,PHY,PSSCH_DECODE_OK,72,14,19,6,,,,12,162239,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=72 txRnti=14 sender_l2_id=14 receiver_l2_id=19 harq_id=12 tb_size=6 tbler=0 sinr=162239 sinrMin=160461 reason=,000062,14_11,member_to_leader,72,72,1
3804,1,PHY,PSSCH_DECODE_OK,123,2,20,10,,,,8,43975.5,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=123 txRnti=2 sender_l2_id=2 receiver_l2_id=20 harq_id=8 tb_size=10 tbler=0 sinr=43975.5 sinrMin=43655.1 reason=,000062,14_2,member_to_leader,123,123,1
3806,1,PHY,PSSCH_DECODE_OK,119,3,21,10,,,,13,1349900.0,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=119 txRnti=3 sender_l2_id=3 receiver_l2_id=21 harq_id=13 tb_size=10 tbler=0 sinr=1.3499e+06 sinrMin=1.2097e+06 reason=,000062,11_6,member_to_leader,119,119,1
3850,1,PHY,PSSCH_DECODE_OK,97,20,2,10,,,,8,15555.7,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=97 txRnti=20 sender_l2_id=20 receiver_l2_id=2 harq_id=8 tb_size=10 tbler=0 sinr=15555.7 sinrMin=14197.4 reason=,000062,15_2,member_to_leader,97,97,1
3852,1,PHY,PSSCH_DECODE_OK,121,16,5,18,,,,15,740292,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=121 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=15 tb_size=18 tbler=0 sinr=740292 sinrMin=643270 reason=,000062,15_7,member_to_leader,121,121,1
3882,1,PHY,PSSCH_DECODE_OK,117,5,16,14,,,,14,965093,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=117 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=14 tb_size=14 tbler=0 sinr=965093 sinrMin=806887 reason=,000062,16_6,member_to_leader,117,117,1
4122,2,PHY,PSSCH_DECODE_FAIL,130,2,1,4069,,,,10,5.08047,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=130 txRnti=2 sender_l2_id=2 receiver_l2_id=1 harq_id=10 tb_size=4069 tbler=1 sinr=5.08047 sinrMin=3.39846 reason=decode_fail,000064,14_1,leader_to_rsu,130,130,1
4124,2,PHY,PSSCH_DECODE_FAIL,168,3,14,4069,,,,14,11.0627,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=168 txRnti=3 sender_l2_id=3 receiver_l2_id=14 harq_id=14 tb_size=4069 tbler=1 sinr=11.0627 sinrMin=7.05838 reason=decode_fail,000064,12_7,member_to_leader,168,168,1
4238,2,PHY,PSSCH_DECODE_FAIL,140,16,5,4069,,,,2,3.3954,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=140 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=2 tb_size=4069 tbler=1 sinr=3.3954 sinrMin=2.15657 reason=decode_fail,000064,17_5,member_to_leader,140,140,1
4381,2,PHY,PSSCH_DECODE_FAIL,131,3,21,4069,,,,1,19.8058,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=131 txRnti=3 sender_l2_id=3 receiver_l2_id=21 harq_id=1 tb_size=4069 tbler=1 sinr=19.8058 sinrMin=13.5715 reason=decode_fail,000064,11_7,member_to_leader,131,131,1
4525,2,PHY,PSSCH_DECODE_FAIL,131,3,21,4069,,,,2,2.50805,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=131 txRnti=3 sender_l2_id=3 receiver_l2_id=21 harq_id=2 tb_size=4069 tbler=1 sinr=2.50805 sinrMin=1.99824 reason=decode_fail,000064,11_7,member_to_leader,131,131,1
4838,2,PHY,PSSCH_DECODE_FAIL,129,13,1,2083,,,,6,0.125461,1,sci2_decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=129 txRnti=13 sender_l2_id=13 receiver_l2_id=1 harq_id=6 tb_size=2083 tbler=1 sinr=0.125461 sinrMin=0.105354 reason=sci2_decode_fail,000064,13_0,leader_to_rsu,129,129,1
4840,2,PHY,PSSCH_DECODE_FAIL,182,21,1,2083,,,,13,0.676867,0.936151,sci2_decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=182 txRnti=21 sender_l2_id=21 receiver_l2_id=1 harq_id=13 tb_size=2083 tbler=0.936151 sinr=0.676867 sinrMin=0.54287 reason=sci2_decode_fail,000064,11_6,leader_to_rsu,182,182,1
5224,2,PHY,PSSCH_DECODE_FAIL,175,12,1,2083,,,,3,0.083556,1,sci2_decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=175 txRnti=12 sender_l2_id=12 receiver_l2_id=1 harq_id=3 tb_size=2083 tbler=1 sinr=0.083556 sinrMin=0.0490316 reason=sci2_decode_fail,000064,10_6,leader_to_rsu,175,175,1
5349,2,PHY,PSSCH_DECODE_FAIL,128,4,1,4069,,,,3,0.570788,1,sci2_decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=128 txRnti=4 sender_l2_id=4 receiver_l2_id=1 harq_id=3 tb_size=4069 tbler=1 sinr=0.570788 sinrMin=0.104557 reason=sci2_decode_fail,000064,13_2,leader_to_rsu,128,128,1
