scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,selective_global_budget_bytes,selective_global_admitted_bytes,selective_global_candidate_bytes,selective_global_admitted_links,selective_global_candidate_links,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,edgecooper_pmax_density_cap_rho,local_preserving_output,local_preserving_extra_calls,local_preserving_extra_point_counts_json,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000062,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,9,9;5;13;19,5;13;19,"{""5"": 4, ""13"": 3, ""19"": 3}","{""5"": 652, ""9"": 13818, ""13"": 396, ""19"": 211}",20144,1.1203559510567296,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""9"": 13818}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;13;19,21,45,
2026_07_29_02_32_08,000062,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,10,10;8;16;19,8;16;19,"{""8"": 4, ""16"": 3, ""19"": 4}","{""8"": 496, ""10"": 14074, ""16"": 577, ""19"": 294}",21872,1.2164627363737486,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""10"": 14074}",,2,ns3,899,0.5,10,12,28,,,[],[],,8;16;19,23,54,
2026_07_29_02_32_08,000062,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,11,11;2;8;9,2;8;9,"{""2"": 3, ""8"": 4, ""9"": 4}","{""2"": 301, ""8"": 481, ""9"": 638, ""11"": 13869}",22720,1.2636262513904337,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""11"": 13869}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;8;9,21,58,
2026_07_29_02_32_08,000062,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,12,12;4;7,4;7,"{""4"": 3, ""7"": 4}","{""4"": 89, ""7"": 552, ""12"": 13882}",10256,0.5704115684093437,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""12"": 13882}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;7,17,47,
2026_07_29_02_32_08,000062,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,13,13;5;10;19,5;10;19,"{""5"": 4, ""10"": 3, ""19"": 3}","{""5"": 510, ""10"": 309, ""13"": 13569, ""19"": 124}",15088,0.839154616240267,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""13"": 13569}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;10;19,15,44,
2026_07_29_02_32_08,000062,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,14,14,,{},"{""14"": 14313}",0,0.0,10,40.0,60.0,,,,,2.0,2.0,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,3,6,
2026_07_29_02_32_08,000062,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,15,15;6,6,"{""6"": 4}","{""6"": 700, ""15"": 13488}",11200,0.6229143492769744,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""15"": 13488}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,16,21,
2026_07_29_02_32_08,000062,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,16,16;3;10;20,3;10;20,"{""3"": 4, ""10"": 4, ""20"": 4}","{""3"": 656, ""10"": 628, ""16"": 13788, ""20"": 331}",25840,1.4371523915461624,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""16"": 13788}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;10;20,30,58,
2026_07_29_02_32_08,000062,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,17,17;3;18,3;18,"{""3"": 3, ""18"": 4}","{""3"": 373, ""17"": 14128, ""18"": 356}",11664,0.6487208008898776,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""17"": 14128}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;18,21,31,
2026_07_29_02_32_08,000062,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,18,18;3;17,3;17,"{""3"": 4, ""17"": 3}","{""3"": 569, ""17"": 548, ""18"": 14261}",17872,0.9939933259176864,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""18"": 14261}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;17,16,31,
