scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000106,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 59, ""7"": 62}","{""4"": 4852, ""7"": 4920, ""12"": 4987}",156352,43.78197997775306,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,21,38,
2026_07_15_01_26_56,000106,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 56, ""14"": 57}","{""10"": 4930, ""13"": 4753, ""14"": 4815}",155920,43.87096774193548,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:8,,16,29,
2026_07_15_01_26_56,000106,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 64}","{""6"": 4708, ""15"": 4779}",75328,41.89543937708565,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,23,
2026_07_15_01_26_56,000106,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 66, ""16"": 61}","{""3"": 4995, ""16"": 4954, ""17"": 4994}",159184,44.449388209121246,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,16,21,
2026_07_15_01_26_56,000106,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4852, ""20"": 4900}",77632,43.17686318131257,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,19,25,
2026_07_15_01_26_56,000108,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4928, ""2"": 4859, ""11"": 4911}",156320,43.701890989988875,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,24,39,
2026_07_15_01_26_56,000108,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 59, ""7"": 62}","{""4"": 4850, ""7"": 4919, ""12"": 4997}",156304,43.77308120133482,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,23,39,
2026_07_15_01_26_56,000108,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 57, ""14"": 58}","{""10"": 4928, ""13"": 4757, ""14"": 4804}",155712,43.853170189098996,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,14,29,
2026_07_15_01_26_56,000108,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 64}","{""6"": 4713, ""15"": 4792}",75408,41.93993325917687,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,20,24,
2026_07_15_01_26_56,000108,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 67, ""16"": 65}","{""3"": 4982, ""16"": 4980, ""17"": 4998}",159392,44.33370411568409,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,14,21,
2026_07_15_01_26_56,000108,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4853, ""20"": 4899}",77648,43.18576195773081,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,17,25,
2026_07_15_01_26_56,000110,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4928, ""2"": 4860, ""11"": 4911}",156336,43.701890989988875,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,25,40,
2026_07_15_01_26_56,000110,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 59, ""7"": 61}","{""4"": 4850, ""7"": 4919, ""12"": 4997}",156304,43.77308120133482,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,22,38,
2026_07_15_01_26_56,000110,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 57, ""14"": 62}","{""10"": 4929, ""13"": 4738, ""14"": 4841}",156320,43.86206896551724,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:8,,16,29,
2026_07_15_01_26_56,000110,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 62}","{""6"": 4713, ""15"": 4814}",75408,41.93993325917687,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,20,24,
2026_07_15_01_26_56,000110,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 66, ""16"": 62}","{""3"": 4993, ""16"": 4974, ""17"": 5003}",159472,44.43159065628476,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,13,20,
2026_07_15_01_26_56,000110,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4854, ""20"": 4898}",77664,43.19466073414905,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,17,25,
2026_07_15_01_26_56,000112,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 56}","{""1"": 4926, ""2"": 4859, ""11"": 4912}",156336,43.71078976640712,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,23,40,
2026_07_15_01_26_56,000112,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 59, ""7"": 61}","{""4"": 4850, ""7"": 4917, ""12"": 5013}",156272,43.75528364849833,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,22,38,
2026_07_15_01_26_56,000112,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 56, ""14"": 61}","{""10"": 4928, ""13"": 4707, ""14"": 4813}",155856,43.853170189098996,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,14,29,
2026_07_15_01_26_56,000112,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 62}","{""6"": 4686, ""15"": 4776}",74976,41.69966629588431,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,23,
2026_07_15_01_26_56,000112,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 65, ""16"": 60}","{""3"": 4983, ""16"": 4976, ""17"": 4995}",159344,44.34260289210234,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,12,19,
2026_07_15_01_26_56,000112,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4855, ""20"": 4898}",77680,43.2035595105673,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,17,25,
2026_07_15_01_26_56,000114,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 56}","{""1"": 4926, ""2"": 4858, ""11"": 4911}",156304,43.701890989988875,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,22,40,
2026_07_15_01_26_56,000114,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 59, ""7"": 61}","{""4"": 4851, ""7"": 4919, ""12"": 5019}",156320,43.77308120133482,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,24,39,
2026_07_15_01_26_56,000114,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 56, ""14"": 62}","{""10"": 4928, ""13"": 4726, ""14"": 4823}",156016,43.853170189098996,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:8,,14,29,
2026_07_15_01_26_56,000114,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 61}","{""6"": 4680, ""15"": 4789}",74880,41.64627363737486,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,18,23,
2026_07_15_01_26_56,000114,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 66, ""16"": 62}","{""3"": 4978, ""16"": 4987, ""17"": 5006}",159440,44.37819799777531,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,9,19,
2026_07_15_01_26_56,000114,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4854, ""20"": 4899}",77664,43.19466073414905,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,18,25,
2026_07_15_01_26_56,000116,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 54, ""11"": 56}","{""1"": 4926, ""2"": 4858, ""11"": 4911}",156304,43.701890989988875,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,23,40,
2026_07_15_01_26_56,000116,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 60, ""7"": 61}","{""4"": 4849, ""7"": 4918, ""12"": 4999}",156272,43.76418242491657,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,24,39,
2026_07_15_01_26_56,000116,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 57, ""14"": 61}","{""10"": 4925, ""13"": 4746, ""14"": 4826}",156016,43.82647385984427,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,13,29,
2026_07_15_01_26_56,000116,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 61}","{""6"": 4710, ""15"": 4804}",75360,41.91323692992214,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,19,23,
2026_07_15_01_26_56,000116,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 66, ""16"": 62}","{""3"": 4990, ""16"": 4994, ""17"": 5014}",159744,44.440489432703004,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,13,18,
2026_07_15_01_26_56,000116,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 54}","{""9"": 4853, ""20"": 4899}",77648,43.18576195773081,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,17,25,
2026_07_15_01_26_56,000118,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4927, ""2"": 4868, ""11"": 4914}",156512,43.7285873192436,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,23,40,
2026_07_15_01_26_56,000118,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 60, ""7"": 61}","{""4"": 4849, ""7"": 4916, ""12"": 5018}",156240,43.746384872080085,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,25,39,
2026_07_15_01_26_56,000118,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 57, ""14"": 64}","{""10"": 4926, ""13"": 4711, ""14"": 4863}",156624,43.83537263626251,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:6;14>13:2,,14,30,
2026_07_15_01_26_56,000118,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 62}","{""6"": 4718, ""15"": 4815}",75488,41.98442714126808,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,18,22,
2026_07_15_01_26_56,000118,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 65, ""16"": 62}","{""3"": 4987, ""16"": 4998, ""17"": 5023}",159760,44.47608453837597,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:7;16>17:4,,9,19,
2026_07_15_01_26_56,000118,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4853, ""20"": 4899}",77648,43.18576195773081,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,17,25,
2026_07_15_01_26_56,000120,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4928, ""2"": 4867, ""11"": 4913}",156480,43.71968854282536,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,21,40,
2026_07_15_01_26_56,000120,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 59, ""7"": 61}","{""4"": 4848, ""7"": 4915, ""12"": 5020}",156208,43.73748609566184,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,25,40,
2026_07_15_01_26_56,000120,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 58, ""14"": 64}","{""10"": 4927, ""13"": 4704, ""14"": 4863}",156640,43.844271412680754,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:6;14>13:2,,12,30,
2026_07_15_01_26_56,000120,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 61}","{""6"": 4711, ""15"": 4811}",75376,41.922135706340384,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,19,22,
2026_07_15_01_26_56,000120,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 62, ""16"": 60}","{""3"": 4986, ""16"": 4996, ""17"": 5031}",159712,44.45828698553949,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:8;16>17:4,,10,18,
2026_07_15_01_26_56,000120,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4854, ""20"": 4901}",77664,43.19466073414905,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,17,25,
2026_07_15_01_26_56,000122,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4925, ""2"": 4867, ""11"": 4911}",156448,43.701890989988875,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,22,40,
2026_07_15_01_26_56,000122,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 59, ""7"": 61}","{""4"": 4847, ""7"": 4915, ""12"": 5019}",156192,43.73748609566184,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,25,41,
2026_07_15_01_26_56,000122,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 58, ""14"": 64}","{""10"": 4927, ""13"": 4698, ""14"": 4861}",156608,43.844271412680754,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,14,29,
2026_07_15_01_26_56,000122,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 61}","{""6"": 4722, ""15"": 4812}",75552,42.020022246941046,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,21,22,
2026_07_15_01_26_56,000122,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 66, ""16"": 58}","{""3"": 4990, ""16"": 4999, ""17"": 5030}",159824,44.48498331479422,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,9,18,
2026_07_15_01_26_56,000122,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4851, ""20"": 4897}",77616,43.16796440489433,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,16,25,
2026_07_15_01_26_56,000124,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 56}","{""1"": 4925, ""2"": 4868, ""11"": 4910}",156448,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,21,40,
2026_07_15_01_26_56,000124,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 60, ""7"": 60}","{""4"": 4850, ""7"": 4910, ""12"": 4985}",156160,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,25,41,
2026_07_15_01_26_56,000124,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 57, ""14"": 60}","{""10"": 4926, ""13"": 4711, ""14"": 4828}",156064,43.83537263626251,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,14,29,
2026_07_15_01_26_56,000124,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 61}","{""6"": 4737, ""15"": 4813}",75792,42.15350389321468,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,21,22,
2026_07_15_01_26_56,000124,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 65, ""16"": 58}","{""3"": 4995, ""16"": 5015, ""17"": 5029}",160160,44.6273637374861,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,11,18,
2026_07_15_01_26_56,000124,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 54}","{""9"": 4854, ""20"": 4897}",77664,43.19466073414905,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,18,25,
2026_07_15_01_26_56,000126,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 54, ""11"": 56}","{""1"": 4926, ""2"": 4870, ""11"": 4912}",156512,43.71078976640712,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,24,40,
2026_07_15_01_26_56,000126,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 60, ""7"": 60}","{""4"": 4849, ""7"": 4912, ""12"": 4992}",156176,43.71078976640712,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,25,41,
2026_07_15_01_26_56,000126,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 56, ""14"": 61}","{""10"": 4925, ""13"": 4690, ""14"": 4808}",155728,43.82647385984427,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,13,29,
2026_07_15_01_26_56,000126,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 62}","{""6"": 4741, ""15"": 4825}",75856,42.18909899888765,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,21,23,
2026_07_15_01_26_56,000126,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 66, ""16"": 60}","{""3"": 4998, ""16"": 5021, ""17"": 5026}",160304,44.68075639599555,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,10,17,
2026_07_15_01_26_56,000126,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 55}","{""9"": 4854, ""20"": 4899}",77664,43.19466073414905,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,18,25,
2026_07_15_01_26_56,000128,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 54, ""11"": 56}","{""1"": 4925, ""2"": 4861, ""11"": 4912}",156368,43.71078976640712,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,23,39,
2026_07_15_01_26_56,000128,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 60, ""7"": 59}","{""4"": 4851, ""7"": 4910, ""12"": 4996}",156176,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,24,39,
2026_07_15_01_26_56,000128,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 56, ""14"": 60}","{""10"": 4923, ""13"": 4698, ""14"": 4842}",156240,43.80867630700779,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,13,29,
2026_07_15_01_26_56,000128,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 61}","{""6"": 4741, ""15"": 4821}",75856,42.18909899888765,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,20,23,
2026_07_15_01_26_56,000128,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 65, ""16"": 54}","{""3"": 5008, ""16"": 5018, ""17"": 5026}",160416,44.654060066740826,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,11,17,
2026_07_15_01_26_56,000128,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 56}","{""9"": 4853, ""20"": 4900}",77648,43.18576195773081,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,19,25,
2026_07_15_01_26_56,000130,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 52, ""11"": 56}","{""1"": 4928, ""2"": 4853, ""11"": 4912}",156240,43.71078976640712,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,21,39,
2026_07_15_01_26_56,000130,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 59, ""7"": 59}","{""4"": 4849, ""7"": 4910, ""12"": 4999}",156144,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,23,38,
2026_07_15_01_26_56,000130,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 56, ""14"": 60}","{""10"": 4923, ""13"": 4679, ""14"": 4881}",156864,43.80867630700779,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,13,29,
2026_07_15_01_26_56,000130,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 63}","{""6"": 4745, ""15"": 4809}",75920,42.224694104560626,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,21,22,
