line_no,frame_index,event,rnti,lcid,source_node,target_node,request_id,sn,fi,size,harq_id,bwp_id,layer,vr_ur,vr_uh,timestamp,area_id,upload_type,plan_index,pkt_id,matched
14011,9,TX,20,5,20,1,420,16,0,2083,9,0,0,,,000078,,leader_to_rsu,420,420,1
14120,9,RX,12,5,21,12,448,24,1,4069,,,,,,000078,,member_to_leader,448,448,1
14125,9,TX,2,5,2,20,425,8,0,1603,1,0,0,,,000078,,member_to_leader,425,425,1
14126,9,TX,21,5,21,3,427,8,0,3139,9,0,0,,,000078,,member_to_leader,427,427,1
14127,9,TX,4,5,4,1,411,24,0,2083,8,0,0,,,000078,,leader_to_rsu,411,411,1
14280,9,TX,5,5,5,16,429,16,1,4069,15,0,0,,,000078,,member_to_leader,429,429,1
14281,9,TX,13,5,13,1,445,9,0,2083,3,0,0,,,000078,,leader_to_rsu,445,445,1
14282,9,TX,3,5,3,1,418,35,0,2083,1,0,0,,,000078,,leader_to_rsu,418,418,1
14283,9,TX,20,5,20,2,421,24,1,4069,8,0,0,,,000078,,member_to_leader,421,421,1
14377,9,TX,21,5,21,12,448,25,3,2334,13,0,0,,,000078,,member_to_leader,448,448,1
14378,9,TX,20,5,20,2,446,25,3,705,13,0,0,,,000078,,member_to_leader,446,446,1
14379,9,TX,2,5,2,1,432,25,0,2083,3,0,0,,,000078,,leader_to_rsu,432,432,1
14577,9,RX,3,5,21,3,427,8,0,3139,,,,,,000078,,member_to_leader,427,427,1
14588,9,TX,5,5,5,16,429,17,3,4069,4,0,0,,,000078,,member_to_leader,429,429,1
14589,9,TX,20,5,20,1,426,17,0,2083,11,0,0,,,000078,,leader_to_rsu,426,426,1
14590,9,TX,3,5,3,1,428,36,0,2083,3,0,0,,,000078,,leader_to_rsu,428,428,1
14591,9,TX,2,5,2,1,447,26,0,2083,5,0,0,,,000078,,leader_to_rsu,447,447,1
14668,9,TX,3,5,3,21,436,13,1,4069,2,0,0,,,000078,,member_to_leader,436,436,1
14669,9,TX,4,5,4,1,417,25,0,2083,9,0,0,,,000078,,leader_to_rsu,417,417,1
14670,9,TX,19,5,19,1,441,31,0,2083,1,0,0,,,000078,,leader_to_rsu,441,441,1
14671,9,TX,14,5,14,17,412,41,3,4069,14,0,0,,,000078,,member_to_leader,412,412,1
14778,9,TX,5,5,5,16,429,18,3,4069,3,0,0,,,000078,,member_to_leader,429,429,1
14779,9,TX,3,5,3,1,451,37,0,2083,4,0,0,,,000078,,leader_to_rsu,451,451,1
14827,9,TX,5,5,5,16,429,19,3,2583,5,0,0,,,000078,,member_to_leader,429,429,1
14936,9,RX,21,5,3,21,436,13,1,4069,,,,,,000078,,member_to_leader,436,436,1
15017,9,TX,3,5,3,21,436,14,3,4069,5,0,0,,,000078,,member_to_leader,436,436,1
15040,9,TX,14,5,14,17,412,42,3,4069,1,0,0,,,000078,,member_to_leader,412,412,1
15041,9,RX,16,5,5,16,429,19,3,2583,,,,,,000078,,member_to_leader,429,429,1
15042,9,TX,19,5,19,1,454,32,0,2083,4,0,0,,,000078,,leader_to_rsu,454,454,1
15085,9,TX,4,5,4,1,450,26,0,2083,10,0,0,,,000078,,leader_to_rsu,450,450,1
15126,9,RX,21,5,3,21,436,14,3,4069,,,,,,000078,,member_to_leader,436,436,1
15129,9,TX,3,5,3,1,452,38,0,2083,6,0,0,,,000078,,leader_to_rsu,452,452,1
15150,9,RX,17,5,14,17,412,42,3,4069,,,,,,000078,,member_to_leader,412,412,1
15153,9,TX,14,5,14,17,412,43,3,1124,15,0,0,,,000078,,member_to_leader,412,412,1
15178,9,RX,1,5,19,1,454,32,0,2083,,,,,,000078,,leader_to_rsu,454,454,1
15218,9,RX,1,5,4,1,450,26,0,2083,,,,,,000078,,leader_to_rsu,450,450,1
15245,9,RX,1,5,3,1,452,38,0,2083,,,,,,000078,,leader_to_rsu,452,452,1
15248,9,TX,3,5,3,21,436,15,3,1449,7,0,0,,,000078,,member_to_leader,436,436,1
15253,9,RX,17,5,14,17,412,43,3,1124,,,,,,000078,,member_to_leader,412,412,1
15277,9,RX,21,5,3,21,436,15,3,1449,,,,,,000078,,member_to_leader,436,436,1
15278,9,TX,20,5,20,2,446,26,2,4,10,0,0,,,000078,,member_to_leader,446,446,1
15301,9,TX,5,5,5,16,455,20,2,8,7,0,0,,,000078,,member_to_leader,455,455,1
15302,9,RX,2,5,20,2,446,26,2,4,,,,,,000078,,member_to_leader,446,446,1
15303,9,TX,21,5,21,12,448,26,2,4,1,0,0,,,000078,,member_to_leader,448,448,1
15346,9,RX,16,5,5,16,455,20,2,8,,,,,,000078,,member_to_leader,455,455,1
15349,9,RX,12,5,21,12,448,26,2,4,,,,,,000078,,member_to_leader,448,448,1
15350,9,TX,14,5,14,17,412,44,2,8,11,0,0,,,000078,,member_to_leader,412,412,1
15373,9,TX,3,5,3,21,436,16,2,6,9,0,0,,,000078,,member_to_leader,436,436,1
15374,9,RX,17,5,14,17,412,44,2,8,,,,,,000078,,member_to_leader,412,412,1
15397,9,RX,21,5,3,21,436,16,2,6,,,,,,000078,,member_to_leader,436,436,1
15507,10,TX,3,5,3,21,461,17,0,3795,10,0,0,,,000080,,member_to_leader,461,461,1
15508,10,TX,14,5,14,1,504,11,0,2083,5,0,0,,,000080,,leader_to_rsu,504,504,1
15509,10,TX,21,5,21,12,493,27,1,4069,15,0,0,,,000080,,member_to_leader,493,493,1
15510,10,TX,5,5,5,1,470,34,0,2083,9,0,0,,,000080,,leader_to_rsu,470,470,1
15511,10,TX,5,5,5,16,478,21,1,4069,6,0,0,,,000080,,member_to_leader,478,478,1
15512,10,TX,20,5,20,1,471,18,0,2083,12,0,0,,,000080,,leader_to_rsu,471,471,1
15513,10,TX,16,5,16,1,479,31,0,2083,12,0,0,,,000080,,leader_to_rsu,479,479,1
15514,10,TX,9,5,9,1,481,11,0,2083,6,0,0,,,000080,,leader_to_rsu,481,481,1
15515,10,TX,3,5,3,1,465,39,0,2083,8,0,0,,,000080,,leader_to_rsu,465,465,1
15516,10,TX,16,5,16,1,482,32,0,2083,13,0,0,,,000080,,leader_to_rsu,482,482,1
15517,10,TX,17,5,17,1,460,9,0,2083,9,0,0,,,000080,,leader_to_rsu,460,460,1
15641,10,TX,5,5,5,16,478,22,3,4069,10,0,0,,,000080,,member_to_leader,478,478,1
15790,10,TX,16,5,16,1,501,33,0,2083,15,0,0,,,000080,,leader_to_rsu,501,501,1
15857,10,TX,20,5,20,2,466,27,1,4069,15,0,0,,,000080,,member_to_leader,466,466,1
15858,10,TX,14,5,14,17,459,45,1,4069,4,0,0,,,000080,,member_to_leader,459,459,1
15859,10,TX,21,5,21,3,474,9,0,3107,2,0,0,,,000080,,member_to_leader,474,474,1
15860,10,TX,4,5,4,1,458,27,0,2083,11,0,0,,,000080,,leader_to_rsu,458,458,1
15861,10,TX,2,5,2,13,487,1,0,4051,7,0,0,,,000080,,member_to_leader,487,487,1
15904,10,TX,2,5,2,1,467,27,0,2083,6,0,0,,,000080,,leader_to_rsu,467,467,1
15925,10,RX,16,5,5,16,478,22,3,4069,,,,,,000080,,member_to_leader,478,478,1
15928,10,TX,16,5,16,5,469,9,0,3286,14,0,0,,,000080,,member_to_leader,469,469,1
15929,10,TX,3,5,3,1,475,40,0,2083,12,0,0,,,000080,,leader_to_rsu,475,475,1
15930,10,TX,19,5,19,1,463,33,0,2083,3,0,0,,,000080,,leader_to_rsu,463,463,1
15931,10,TX,2,5,2,20,472,9,0,1603,4,0,0,,,000080,,member_to_leader,472,472,1
15932,10,TX,13,5,13,1,468,10,0,2083,2,0,0,,,000080,,leader_to_rsu,468,468,1
15933,10,TX,12,5,12,1,494,9,0,2083,9,0,0,,,000080,,leader_to_rsu,494,494,1
16078,10,RX,1,5,16,1,501,33,0,2083,,,,,,000080,,leader_to_rsu,501,501,1
16083,10,TX,14,5,14,9,480,7,0,2579,3,0,0,,,000080,,member_to_leader,480,480,1
16084,10,TX,21,5,21,12,493,28,3,2334,0,0,0,,,000080,,member_to_leader,493,493,1
16127,10,TX,14,5,14,17,459,46,3,4069,0,0,0,,,000080,,member_to_leader,459,459,1
16128,10,TX,21,5,21,1,462,11,0,2083,14,0,0,,,000080,,leader_to_rsu,462,462,1
16129,10,TX,16,5,16,19,497,3,0,2083,10,0,0,,,000080,,member_to_leader,497,497,1
16130,10,TX,5,5,5,1,485,35,0,2083,8,0,0,,,000080,,leader_to_rsu,485,485,1
16131,10,TX,9,5,9,14,503,9,0,931,7,0,0,,,000080,,member_to_leader,503,503,1
16132,10,TX,19,5,19,14,502,8,0,1699,2,0,0,,,000080,,member_to_leader,502,502,1
16133,10,TX,13,5,13,4,457,9,0,3235,4,0,0,,,000080,,member_to_leader,457,457,1
16269,10,RX,1,5,2,1,467,27,0,2083,,,,,,000080,,leader_to_rsu,467,467,1
16278,10,TX,3,5,3,21,483,18,1,4069,11,0,0,,,000080,,member_to_leader,483,483,1
16279,10,TX,20,5,20,1,473,19,0,2083,0,0,0,,,000080,,leader_to_rsu,473,473,1
16280,10,TX,4,5,4,1,464,28,0,2083,12,0,0,,,000080,,leader_to_rsu,464,464,1
16323,10,TX,4,5,4,1,495,29,0,2083,13,0,0,,,000080,,leader_to_rsu,495,495,1
16324,10,TX,5,5,5,16,478,23,3,4069,11,0,0,,,000080,,member_to_leader,478,478,1
16564,10,TX,2,5,2,1,477,28,0,2083,10,0,0,,,000080,,leader_to_rsu,477,477,1
16626,10,TX,5,5,5,1,490,36,0,2083,13,0,0,,,000080,,leader_to_rsu,490,490,1
16627,10,TX,20,5,20,2,491,28,3,705,14,0,0,,,000080,,member_to_leader,491,491,1
16628,10,TX,14,5,14,17,459,47,3,4069,6,0,0,,,000080,,member_to_leader,459,459,1
16629,10,TX,21,5,21,1,484,12,0,2083,3,0,0,,,000080,,leader_to_rsu,484,484,1
16630,10,TX,5,5,5,16,478,24,3,2247,12,0,0,,,000080,,member_to_leader,478,478,1
16631,10,TX,13,5,13,1,488,11,0,2083,5,0,0,,,000080,,leader_to_rsu,488,488,1
16674,10,TX,3,5,3,1,496,41,0,2083,13,0,0,,,000080,,leader_to_rsu,496,496,1
16675,10,TX,19,5,19,1,476,34,0,2083,5,0,0,,,000080,,leader_to_rsu,476,476,1
16765,10,RX,1,5,2,1,477,28,0,2083,,,,,,000080,,leader_to_rsu,477,477,1
16773,10,TX,14,5,14,17,459,48,3,1124,2,0,0,,,000080,,member_to_leader,459,459,1
16774,10,TX,3,5,3,21,483,19,3,4069,14,0,0,,,000080,,member_to_leader,483,483,1
16775,10,TX,19,5,19,1,486,35,0,2083,6,0,0,,,000080,,leader_to_rsu,486,486,1
16819,10,TX,2,5,2,1,492,29,0,2083,9,0,0,,,000080,,leader_to_rsu,492,492,1
16992,10,TX,3,5,3,21,483,20,3,1705,0,0,0,,,000080,,member_to_leader,483,483,1
16993,10,TX,19,5,19,1,498,36,0,2083,7,0,0,,,000080,,leader_to_rsu,498,498,1
17016,10,RX,1,5,2,1,492,29,0,2083,,,,,,000080,,leader_to_rsu,492,492,1
17057,10,TX,3,5,3,1,499,42,0,2083,15,0,0,,,000080,,leader_to_rsu,499,499,1
17058,10,RX,21,5,3,21,483,20,3,1705,,,,,,000080,,member_to_leader,483,483,1
17096,10,RX,1,5,3,1,499,42,0,2083,,,,,,000080,,leader_to_rsu,499,499,1
17097,10,TX,21,5,21,12,493,29,2,4,7,0,0,,,000080,,member_to_leader,493,493,1
17120,10,RX,12,5,21,12,493,29,2,4,,,,,,000080,,member_to_leader,493,493,1
17121,10,TX,14,5,14,17,459,49,2,8,7,0,0,,,000080,,member_to_leader,459,459,1
17144,10,TX,20,5,20,2,491,29,2,4,2,0,0,,,000080,,member_to_leader,491,491,1
17145,10,RX,17,5,14,17,459,49,2,8,,,,,,000080,,member_to_leader,459,459,1
17146,10,TX,5,5,5,16,500,25,2,8,14,0,0,,,000080,,member_to_leader,500,500,1
17189,10,RX,2,5,20,2,491,29,2,4,,,,,,000080,,member_to_leader,491,491,1
17196,10,RX,16,5,5,16,500,25,2,8,,,,,,000080,,member_to_leader,500,500,1
17198,10,TX,3,5,3,21,483,21,2,6,1,0,0,,,000080,,member_to_leader,483,483,1
17221,10,RX,21,5,3,21,483,21,2,6,,,,,,000080,,member_to_leader,483,483,1
